runner_id,season,player_name,sprint_speed,bolts,jump_time,accel_phase,top_speed_phase,total_90,seconds_since_hit_005,seconds_since_hit_010,seconds_since_hit_015,seconds_since_hit_020,seconds_since_hit_025,seconds_since_hit_030,seconds_since_hit_035,seconds_since_hit_040,seconds_since_hit_045,seconds_since_hit_050,seconds_since_hit_055,seconds_since_hit_060,seconds_since_hit_065,seconds_since_hit_070,seconds_since_hit_075,seconds_since_hit_080,seconds_since_hit_085,seconds_since_hit_090,SB,CS,Name,primary_lead,secondary_lead,lead_gain,sb_attempts,era,speed_capped,real_sb_pct,expected_sb_pct,sb_residual,pct_speed,pct_jump,accel_gap,n_attempts,n_success,two_strike_share,avg_pop_faced,avg_pickoff_rate_faced,weak_arm_share,avg_pre_release_velocity,avg_post_release_distance,y,z_sb_residual,z_accel_gap,z_lead_gain,z_primary_lead,z_jump,z_speed_cap,z_pre_rel_vel,z_post_rel_dist,SSSI_v6,rank_v6
668885,2025,Austin Martin,28.3,1.0,1.78,1.23,2.1500000000000004,3.93,0.55,0.86,1.12,1.35,1.57,1.78,1.98,2.17,2.35,2.53,2.71,2.89,3.06,3.23,3.4,3.57,3.75,3.93,11,4,Austin Martin,12.525059259,15.311318519,2.786259259,15,post_2023,28.0,0.7446648288845559,0.7667643421768711,-0.022099513292315187,73.67941712204006,62.295081967213115,-11.38433515482695,0.0,0.0,0.55,1.95,0.02,0.2,2.143276353076923,51.597975,0,-0.3941197344147275,-0.49912173624905176,-1.2245153847440862,0.8239732374326394,-0.25490144877362003,0.5347127724918295,-1.227794839152636,-0.18930326491487,-0.24480899936704653,619
682998,2025,Corbin Carroll,29.8,63.0,1.67,1.15,2.06,3.73,0.52,0.81,1.05,1.27,1.48,1.67,1.86,2.04,2.22,2.39,2.57,2.73,2.9,3.06,3.22,3.39,3.56,3.73,32,6,Corbin Carroll,9.737318777,13.588471616,3.851152838,38,post_2023,28.0,0.8347278273881655,0.8048350413242673,0.029892786063898225,97.99635701275045,99.63570127504553,1.639344262295083,1.0,1.0,1.0,1.95,0.02,0.0,2.96242526,57.5289,1,0.2417953177563452,0.16977823501096448,0.14191813122265634,-2.4847314500252793,2.2629684965857204,0.5347127724918295,0.05435121972239191,1.8683409610957982,-0.24488605416149722,620
621043,2016,Carlos Correa,28.0,5.0,1.78,1.23,2.1500000000000004,3.93,0.55,0.84,1.1,1.34,1.57,1.78,1.98,2.17,2.36,2.54,2.72,2.89,3.07,3.24,3.41,3.58,3.75,3.93,13,3,Carlos Correa,10.345008299,13.944091286,3.599082988,16,pre_2023,28.0,0.8044426941757675,0.7623799419308073,0.042062752244960255,72.57462686567165,60.634328358208954,-11.940298507462693,0.0,0.0,0.55,1.95,0.02,0.2,2.7685253753846153,51.051,1,0.39064552778317646,-0.527676176103488,-0.18152892320334196,-1.7634788144435216,-0.25490144877362003,0.5347127724918295,-0.2491442385206889,-0.3790679222865578,-0.24498347465674877,621
643396,2018,Isiah Kiner-Falefa,28.0,0.0,1.77,1.23,2.2,3.97,0.54,0.83,1.09,1.34,1.56,1.77,1.97,2.17,2.36,2.54,2.72,2.9,3.08,3.26,3.43,3.61,3.78,3.97,7,5,Isiah Kiner-Falefa,12.344880734,16.880568807,4.535688073,12,pre_2023,28.0,0.6407821516288893,0.7623799419308073,-0.12159779030191797,69.23076923076923,65.47842401500938,-3.7523452157598456,2.0,1.0,1.0,1.9949999999999999,0.0,0.5,3.4889908253846156,52.508399999999995,0,-1.6110778762733244,-0.1071405082569681,1.0202893660671202,0.6101235142980612,-0.02600418101368003,0.5347127724918295,0.878540764127882,0.12655484228860242,-0.24535800076947062,622
682928,2024,CJ Abrams,28.5,7.0,1.72,1.18,2.1500000000000004,3.87,0.54,0.83,1.08,1.31,1.52,1.72,1.92,2.1,2.28,2.46,2.64,2.81,2.98,3.15,3.32,3.49,3.67,3.87,31,12,CJ Abrams,11.387557632,14.592401869,3.204844237,43,post_2023,28.0,0.7269436787018982,0.7702853755971013,-0.04334169689520306,81.51969981238274,95.1219512195122,13.602251407129458,3.0,3.0,1.0,1.99,0.000966183574879227,0.3333333333333333,2.7678387139804603,54.729974999999996,0,-0.6539317539122577,0.7841966331516517,-0.687402048257904,-0.5261011290829132,1.1184821577860202,0.5347127724918295,-0.2502190128452081,0.8972965008662529,-0.24727233434823287,623
621020,2018,Dansby Swanson,29.4,35.0,1.73,1.2,2.09,3.82,0.53,0.81,1.07,1.3,1.52,1.73,1.92,2.11,2.29,2.47,2.64,2.81,2.98,3.15,3.32,3.48,3.65,3.82,10,4,Dansby Swanson,12.11732973,15.887378378,3.770048649,14,pre_2023,28.0,0.7312261356679536,0.7920512152243999,-0.06082507955644634,96.06003752345215,86.96060037523452,-9.099437148217632,0.0,0.0,0.55,1.95,0.02,0.2,2.900037422307692,55.0368,0,-0.8677700787183846,-0.3817687085828672,0.0378481243033066,0.3400484917369917,0.8895848900260801,0.5347127724918295,-0.043299304550893654,1.0037447681509901,-0.24738444424651573,624
668715,2023,Spencer Steer,28.4,0.0,1.82,1.27,2.1899999999999995,4.01,0.55,0.88,1.14,1.39,1.61,1.82,2.03,2.22,2.41,2.6,2.78,2.96,3.14,3.31,3.49,3.66,3.83,4.01,15,3,Spencer Steer,11.993623794,14.762054662,2.768430868,18,post_2023,28.0,0.8214476772909182,0.7684650488947007,0.05298262839621748,77.29729729729729,41.8018018018018,-35.49549549549549,2.0,0.0,1.0,2.0,0.02,0.5,2.129562206153846,51.971999999999994,1,0.5242059530463943,-1.737477959738065,-1.2473921411435722,0.1932247780690957,-1.1704905198133801,0.5347127724918295,-1.2492604594808183,-0.059540979667015465,-0.2475755025835365,625
543760,2018,Marcus Semien,28.3,0.0,1.77,1.22,2.17,3.94,0.55,0.84,1.1,1.33,1.56,1.77,1.97,2.16,2.35,2.53,2.71,2.89,3.06,3.24,3.41,3.58,3.76,3.94,14,6,Marcus Semien,12.177804233,15.796666667,3.618862434,20,pre_2023,28.0,0.7157318631076447,0.7667643421768711,-0.051032479069226366,77.11069418386491,65.47842401500938,-11.632270168855527,3.0,1.0,1.0,2.026666666666667,0.0,0.6666666666666666,2.7837403338461537,53.91338666666667,0,-0.7479973022336154,-0.5118557508425033,-0.15614864251178745,0.4118242803513739,-0.02600418101368003,0.5347127724918295,-0.2253295219746035,0.6139935980119767,-0.24802256762105623,626
543760,2015,Marcus Semien,28.9,3.0,1.72,1.18,2.1399999999999997,3.86,0.54,0.83,1.07,1.3,1.51,1.72,1.92,2.11,2.3,2.48,2.65,2.83,3.0,3.17,3.34,3.51,3.68,3.86,11,5,Marcus Semien,12.177804233,15.796666667,3.618862434,16,pre_2023,28.0,0.7092045989376723,0.7787628822524137,-0.06955828331474145,93.05555555555556,88.19444444444444,-4.861111111111114,0.0,0.0,0.55,1.95,0.02,0.2,2.7837403338461537,54.382574999999996,0,-0.9745854300750881,-0.16408704784696365,-0.15614864251178745,0.4118242803513739,1.1184821577860202,0.5347127724918295,-0.2253295219746035,0.7767713544319097,-0.2532929452554265,627
650489,2024,Willi Castro,27.9,1.0,1.73,1.2,2.17,3.9,0.53,0.82,1.08,1.31,1.53,1.73,1.93,2.12,2.3,2.49,2.66,2.84,3.02,3.19,3.37,3.54,3.72,3.9,14,9,Willi Castro,11.464491018,14.587976048,3.12348503,23,post_2023,27.9,0.6390463063461114,0.7611577151512607,-0.12211140880514937,64.82176360225141,91.93245778611632,27.110694183864908,1.0,1.0,1.0,1.98,0.0,0.0,2.402680792307692,49.994009999999996,0,-1.6173599169086246,1.477994191869712,-0.7917992851927661,-0.43479067298995944,0.8895848900260801,0.34912012289241445,-0.8217705173187427,-0.745774527150222,-0.25390181687423746,628
668227,2021,Randy Arozarena,28.7,18.0,1.76,1.21,2.1100000000000003,3.87,0.55,0.86,1.12,1.35,1.56,1.76,1.96,2.14,2.32,2.5,2.67,2.85,3.02,3.19,3.36,3.53,3.69,3.87,20,10,Randy Arozarena,12.430134259,16.300222222,3.870087963,30,pre_2023,28.0,0.6826656165054605,0.7742848889556155,-0.091619272450155,87.76290630975143,80.97514340344169,-6.787762906309737,3.0,2.0,1.0,1.93,0.0,0.0,3.1986779783782566,52.344494999999995,0,-1.2444122165550637,-0.26304044566648727,0.1662150092762518,0.7113089508948861,0.20289308674626,0.5347127724918295,0.42413806703077633,0.06969049535043038,-0.2541308776778227,629
657041,2023,Lane Thomas,29.3,46.0,1.79,1.23,2.1,3.89,0.56,0.87,1.13,1.37,1.58,1.79,1.98,2.17,2.36,2.53,2.71,2.88,3.05,3.22,3.39,3.55,3.71,3.89,20,5,Lane Thomas,11.847283465,15.355188976,3.507905512,25,post_2023,28.0,0.7964432192563706,0.7891543086608612,0.007288910595509401,93.96396396396396,61.98198198198198,-31.98198198198198,1.0,1.0,1.0,1.93,0.0,0.0,2.7060908061405535,52.59057,1,-0.03467148263014526,-1.5570228814964193,-0.2985246132559099,0.019536826965750764,-0.4837987165335601,0.5347127724918295,-0.3468679078282902,0.15506247407475832,-0.2556815133998923,630
666971,2019,Lourdes Gurriel Jr.,27.6,0.0,1.82,1.26,2.21,4.03,0.56,0.87,1.14,1.38,1.61,1.82,2.03,2.23,2.42,2.6,2.79,2.97,3.15,3.33,3.5,3.68,3.85,4.03,6,4,Lourdes Gurriel Jr.,11.124780488,13.634300813,2.509520325,10,pre_2023,27.6,0.6595531051794078,0.758208754720048,-0.09865564954064021,59.67153284671532,32.75547445255474,-26.91605839416058,4.0,2.0,1.0,2.025,0.0,0.5,1.9715771796940222,51.13934999999999,0,-1.330473771054413,-1.2968355693114897,-1.5796169292060311,-0.8379852423005947,-1.1704905198133801,-0.2076578259058174,-1.4965413596014012,-0.34841623349129824,-0.2564719163746019,631
593871,2021,Jorge Polanco,27.9,8.0,1.84,1.2600000000000002,2.1399999999999997,3.98,0.58,0.9,1.18,1.41,1.63,1.84,2.04,2.22,2.41,2.59,2.76,2.94,3.11,3.28,3.45,3.62,3.8,3.98,11,6,Jorge Polanco,12.317263158,16.305280702,3.988017544,17,pre_2023,27.9,0.6769680262586871,0.7611577151512607,-0.08418968889257361,66.73040152963671,33.269598470363285,-33.460803059273424,2.0,1.0,1.0,1.96,0.02,0.0,3.067705803076923,51.94979999999999,0,-1.1535413746394312,-1.6329755631017795,0.31753804772826083,0.5773448522391487,-1.6282850553332602,0.34912012289241445,0.21913814947529384,-0.06724293202983363,-0.25699480748838593,632
665487,2019,Fernando Tatis Jr.,29.3,17.0,1.75,1.21,2.12,3.87,0.54,0.84,1.09,1.33,1.55,1.75,1.95,2.14,2.33,2.51,2.68,2.86,3.03,3.2,3.37,3.53,3.7,3.87,16,6,Fernando Tatis Jr.,11.307440154,15.837555985,4.53011583,22,pre_2023,28.0,0.7367887621367081,0.7891543086608612,-0.05236554652415315,94.52554744525547,77.1897810218978,-17.33576642335767,1.0,1.0,1.0,2.0,0.02,1.0,3.4847044846153845,55.67,0,-0.7643019794770544,-0.8047889810402984,1.0131392622966928,-0.621190710310979,0.4317903545062,0.5347127724918295,0.8718317093054709,1.223423877886817,-0.2574860511479835,633
