game_pk,play_id,is_naylor,clip_prefix,date,pitcher_name,result
745687,d21c5fbb-d373-42c1-a6fb-ef1659bad0a4,1,naylor,2024-03-28,"Muller, Kyle",CS
747129,977c39d5-93f9-498f-a13e-4bab975e6bbd,1,naylor,2024-04-26,"Sale, Chris",SB
746265,ea0116d0-504b-4cbf-b8cf-4d02952f412a,1,naylor,2024-09-02,"Hernández, Carlos",SB
