play_id,pitcher,pitcher_name,catcher,catcher_name,batter,batter_name,p_throws,ab_number,pitch_number,inning,des,start_speed,pitch_type,call_name,game_pk,at_bat_number,_is_naylor,_clip_prefix,clip_id,is_naylor,mp4_url,downloaded
ec5d841c-c7ec-3a2c-bb4d-eade67e579ab,671106,Logan Allen,595978,Austin Hedges,682985,Riley Greene,L,7,4,1,"Gleyber Torres caught stealing 2nd base, catcher Austin Hedges to shortstop Gabriel Arias.",89.3,SI,Ball,777780,7,0,torres,torres_ec5d841c_allen_L.mp4,0,https://sporty-clips.mlb.com/RDFBbk1fV0ZRVkV3dEdEUT09X1UxSlVBRndBVjFFQVcxVlhCUUFIVUFRRkFBTlhWd1VBVndSUlZRVUNWQVpTQ1ZNRQ==.mp4,True
9f92858e-cdcb-3136-b026-da26cd99b71f,656986,Bennett Sousa,673237,Yainer Diaz,682985,Riley Greene,L,36,4,5,Riley Greene strikes out swinging.,84.9,SL,Strike,778124,36,0,torres,torres_9f92858e_sousa_L.mp4,0,https://sporty-clips.mlb.com/ZU44M1pfWGw0TUFRPT1fRDFkWVZsd0JYbGNBV3daUkJBQUhBQVZRQUFNRlVWY0FWZ1FIQmxCUkNBb0hCd01B.mp4,True
98e86d9d-8def-391e-b023-a3efc0400315,601713,Nick Pivetta,553869,Elias Díaz,682985,Riley Greene,R,6,5,1,Riley Greene strikes out swinging. Gleyber Torres steals (3) 2nd base.,94.4,FF,Strike,778221,6,0,torres,torres_98e86d9d_pivetta_R.mp4,0,https://sporty-clips.mlb.com/eUxObllfWGw0TUFRPT1fRHdrRVhGSlFYMVlBQUFaWEFBQUhDQWNEQUFNRlVWSUFVMVpRVmxBRkJRTlZBd05U.mp4,True
3894b152-758f-309b-a700-d687904cda59,595014,Blake Treinen,669257,Will Smith,679529,Spencer Torkelson,R,72,5,9,Spencer Torkelson walks.,96.0,SI,Ball,778546,72,0,torres,torres_3894b152_treinen_R.mp4,0,https://sporty-clips.mlb.com/WU9ycnlfV0ZRVkV3dEdEUT09X0JRbFlVQVlGVXdBQUQxY0tBQUFIQVE4RUFBQUNVMUVBVmxNTkJ3b0ZCVkFCVVFkZg==.mp4,True
