runner_id,name,name_tag,team,position,sb,cs,attempts,success_pct,sprint_speed_ftps,sprint_pctile,hp_to_1b_s,seasons
656582,Connor Joe,joe,PIT,1B,2,2,4,50.0,26.9,37.5,4.56,2024
669304,Jose Miranda,miranda,MIN,3B,2,2,4,50.0,25.9,16.5,4.72,2024
592663,J.T. Realmuto,realmuto,PHI,C,2,2,4,50.0,28.4,77.7,4.37,2024
608701,Rob Refsnyder,refsnyder,BOS,LF,2,2,4,50.0,27.3,47.3,4.46,2024
657757,Gavin Sheets,sheets,CWS,RF,2,2,4,50.0,26.7,31.7,4.51,2024
572233,Christian Walker,walker,AZ,1B,2,2,4,50.0,26.2,20.4,4.68,2024
605361,Nick Martini,martini,CIN,DH,1,3,4,25.0,27.4,49.6,4.49,2024
669222,Nick Senzel,senzel,CWS,3B,1,3,4,25.0,27.3,46.0,4.60,2024
624413,Pete Alonso,alonso,NYM,1B,3,0,3,100.0,26.1,18.9,4.65,2024
605131,Austin Barnes,barnes,LAD,C,3,0,3,100.0,25.8,14.0,4.75,2024
542194,Christian Bethancourt,bethancourt,CHC,C,3,0,3,100.0,27.5,53.1,4.56,2024
672012,Tyler Black,black,MIL,DH,3,0,3,100.0,26.7,29.4,,2024
672569,Gustavo Campero,campero,LAA,RF,3,0,3,100.0,28.3,74.3,4.22,2024
666915,Bobby Dalbec,dalbec,BOS,1B,3,0,3,100.0,28.6,83.7,4.50,2024
646240,Rafael Devers,devers,BOS,3B,3,0,3,100.0,26.5,25.8,4.47,2024
686554,Oliver Dunn,dunn,MIL,3B,3,0,3,100.0,29.1,91.7,4.24,2024
624428,Adam Frazier,frazier,KC,2B,3,0,3,100.0,26.7,30.6,4.47,2024
543257,Robbie Grossman,grossman,KC,DH,3,0,3,100.0,27.7,58.9,4.42,2024
656555,Rhys Hoskins,hoskins,MIL,1B,3,0,3,100.0,25.3,8.3,4.77,2024
680777,Ryan Jeffers,jeffers,MIN,C,3,0,3,100.0,26.3,21.8,4.66,2024
650391,Eloy Jiménez,jiménez,BAL,DH,3,0,3,100.0,25.2,7.3,4.80,2024
686797,Brooks Lee,lee,MIN,SS,3,0,3,100.0,25.6,12.0,4.57,2024
624512,Reese McGuire,mcguire,BOS,C,3,0,3,100.0,25.5,10.1,4.64,2024
663624,Ryan Mountcastle,mountcastle,BAL,1B,3,0,3,100.0,27.6,56.1,4.46,2024
660844,Leo Rivas,rivas,SEA,SS,3,0,3,100.0,28.3,75.2,,2024
686765,Nick Sogard,sogard,BOS,2B,3,0,3,100.0,27.7,60.2,,2024
642136,Matt Thaiss,thaiss,LAA,C,3,0,3,100.0,24.9,4.8,4.85,2024
670242,Matt Wallner,wallner,MIN,RF,3,0,3,100.0,27.5,51.3,4.33,2024
663897,Luke Williams,williams,ATL,X,3,0,3,100.0,28.6,83.0,,2024
642215,Weston Wilson,wilson,PHI,LF,3,0,3,100.0,28.1,69.6,4.59,2024
605113,Nick Ahmed,ahmed,SD,2B,2,1,3,66.7,27.7,59.1,4.43,2024
683737,Michael Busch,busch,CHC,1B,2,1,3,66.7,27.3,46.9,4.47,2024
666185,Dylan Carlson,carlson,TB,LF,2,1,3,66.7,27.3,45.7,4.42,2024
665877,José Fermín,fermín,STL,X,2,1,3,66.7,28.9,89.6,4.25,2024
664314,Estevan Florial,florial,CLE,LF,2,1,3,66.7,28.7,85.3,4.39,2024
681546,James Outman,outman,LAD,CF,2,1,3,66.7,28.8,87.6,4.27,2024
670097,Zack Short,short,ATL,3B,2,1,3,66.7,26.8,33.5,,2024
456781,Donovan Solano,solano,SD,X,2,1,3,66.7,25.5,11.5,4.70,2024
553993,Eugenio Suárez,suárez,AZ,3B,2,1,3,66.7,26.5,25.5,4.68,2024
645305,Ali Sánchez,sánchez,MIA,C,2,1,3,66.7,25.0,5.7,5.09,2024
657077,Alex Verdugo,verdugo,NYY,LF,2,1,3,66.7,26.7,30.1,4.38,2024
664774,LaMonte Wade Jr.,jr,SF,1B,2,1,3,66.7,25.2,7.4,4.75,2024
660766,Juan Yepez,yepez,WSH,1B,2,1,3,66.7,26.7,31.2,4.64,2024
677649,Ezequiel Duran,duran,TEX,3B,1,2,3,33.3,28.8,87.1,4.29,2024
681624,Andy Pages,pages,LAD,CF,1,2,3,33.3,28.3,76.3,4.43,2024
622569,Pablo Reyes,reyes,BOS,X,1,2,3,33.3,27.3,46.4,4.56,2024
669224,Austin Wells,wells,NYY,C,1,2,3,33.3,26.7,29.9,4.56,2024
695391,Brett Harris,harris,ATH,3B,0,3,3,0.0,27.2,43.4,4.63,2024
677941,Jordyn Adams,adams,LAA,RF,2,0,2,100.0,29.7,96.8,,2024
606115,Orlando Arcia,arcia,ATL,SS,2,0,2,100.0,25.6,11.9,4.73,2024
680718,Addison Barger,barger,TOR,3B,2,0,2,100.0,28.0,68.5,4.29,2024
624415,Cavan Biggio,biggio,ATL,2B,2,0,2,100.0,28.5,80.5,4.38,2024
691406,Junior Caminero,caminero,TB,3B,2,0,2,100.0,26.4,23.9,4.61,2024
694497,Evan Carter,carter,TEX,LF,2,0,2,100.0,29.7,97.0,4.11,2024
673237,Yainer Diaz,diaz,HOU,C,2,0,2,100.0,27.1,40.4,4.42,2024
694362,Blake Dunn,dunn,CIN,LF,2,0,2,100.0,29.3,93.3,,2024
666023,Freddy Fermin,fermin,KC,C,2,0,2,100.0,26.6,28.1,4.65,2024
687093,Vaughn Grissom,grissom,BOS,2B,2,0,2,100.0,27.4,48.7,4.50,2024
595978,Austin Hedges,hedges,CLE,C,2,0,2,100.0,25.3,8.7,4.92,2024
543309,Kyle Higashioka,higashioka,SD,C,2,0,2,100.0,25.4,9.4,4.71,2024
677956,Rece Hinds,hinds,CIN,RF,2,0,2,100.0,29.2,92.4,,2024
674441,Jacob Hurtubise,hurtubise,CIN,LF,2,0,2,100.0,26.9,35.9,,2024
694175,Pedro León,león,,RF,2,0,2,100.0,,,,2024
663604,Brandon Lockridge,lockridge,,LF,2,0,2,100.0,,,,2024
663993,Nathaniel Lowe,lowe,TEX,1B,2,0,2,100.0,26.4,24.6,4.47,2024
571912,Luke Maile,maile,CIN,C,2,0,2,100.0,25.5,11.2,4.72,2024
670156,Miles Mastrobuoni,mastrobuoni,CHC,3B,2,0,2,100.0,28.0,67.3,4.26,2024
678554,Curtis Mead,mead,TB,2B,2,0,2,100.0,26.9,35.4,4.59,2024
608841,Joey Meneses,meneses,WSH,1B,2,0,2,100.0,25.5,9.9,4.77,2024
542364,Rafael Ortega,ortega,,CF,2,0,2,100.0,,,,2024
686780,Pedro Pagés,pagés,STL,C,2,0,2,100.0,25.9,15.8,4.76,2024
444482,David Peralta,peralta,SD,RF,2,0,2,100.0,26.9,36.8,4.52,2024
656896,Emmanuel Rivera,rivera,BAL,3B,2,0,2,100.0,26.7,28.8,4.68,2024
623993,Anthony Santander,santander,BAL,RF,2,0,2,100.0,26.0,17.5,4.69,2024
664702,Myles Straw,straw,,X,2,0,2,100.0,,,,2024
700242,Trey Sweeney,sweeney,DET,SS,2,0,2,100.0,28.1,69.4,4.39,2024
683734,Andrew Vaughn,vaughn,CWS,1B,2,0,2,100.0,26.3,21.2,4.68,2024
676369,Nelson Velázquez,velázquez,KC,DH,2,0,2,100.0,27.5,52.2,4.48,2024
694377,Nick Yorke,yorke,PIT,2B,2,0,2,100.0,28.9,89.0,,2024
807799,Masataka Yoshida,yoshida,BOS,DH,2,0,2,100.0,26.1,19.1,4.43,2024
682626,Francisco Alvarez,alvarez,NYM,C,1,1,2,50.0,25.8,14.9,4.66,2024
669394,Jake Burger,burger,MIA,1B,1,1,2,50.0,27.9,65.0,4.42,2024
663550,Trey Cabbage,cabbage,HOU,RF,1,1,2,50.0,27.9,65.1,4.37,2024
665953,Andrés Chaparro,chaparro,WSH,DH,1,1,2,50.0,25.8,14.7,4.70,2024
680728,Adrian Del Castillo,castillo,AZ,C,1,1,2,50.0,25.5,10.4,,2024
664034,Ty France,france,CIN,1B,1,1,2,50.0,25.1,6.2,4.86,2024
696100,Hunter Goodman,goodman,COL,RF,1,1,2,50.0,28.0,68.0,4.47,2024
592348,Niko Goodrum,goodrum,LAA,3B,1,1,2,50.0,26.9,35.6,,2024
663757,Trent Grisham,grisham,NYY,CF,1,1,2,50.0,26.9,38.1,4.57,2024
641680,Jonah Heim,heim,TEX,C,1,1,2,50.0,25.3,8.8,4.77,2024
687231,Darell Hernaiz,hernaiz,ATH,3B,1,1,2,50.0,27.5,51.5,4.33,2024
669369,Bryce Johnson,johnson,SD,RF,1,1,2,50.0,28.1,69.9,,2024
663330,Jahmai Jones,jones,NYY,X,1,1,2,50.0,27.6,57.0,,2024
669234,Justyn-Henry Malloy,malloy,DET,DH,1,1,2,50.0,26.6,27.3,4.66,2024
663630,Ryan McKenna,mckenna,,RF,1,1,2,50.0,,,,2024
670623,Isaac Paredes,paredes,CHC,3B,1,1,2,50.0,25.9,16.3,4.80,2024
592669,Hunter Renfroe,renfroe,KC,RF,1,1,2,50.0,26.7,29.0,4.61,2024
608369,Corey Seager,seager,TEX,SS,1,1,2,50.0,25.3,8.0,4.76,2024
642086,Dominic Smith,smith,CIN,DH,1,1,2,50.0,25.6,12.9,4.57,2024
669257,Will Smith,smith,LAD,C,1,1,2,50.0,27.4,50.1,4.44,2024
602104,Ramón Urías,urías,BAL,3B,1,1,2,50.0,26.9,37.7,4.65,2024
665839,Enmanuel Valdez,valdez,BOS,2B,1,1,2,50.0,26.2,20.7,4.56,2024
686894,Joey Wiemer,wiemer,CIN,LF,1,1,2,50.0,28.6,83.2,,2024
681481,Kerry Carpenter,carpenter,DET,RF,0,2,2,0.0,27.7,59.5,4.33,2024
572761,Matt Carpenter,carpenter,STL,DH,0,2,2,0.0,24.6,3.4,,2024
682868,Bryan Ramos,ramos,CWS,3B,0,2,2,0.0,28.7,84.8,4.33,2024
457759,Justin Turner,turner,SEA,1B,0,2,2,0.0,25.4,9.6,4.82,2024
656180,Riley Adams,adams,WSH,C,1,0,1,100.0,26.5,25.3,4.65,2024
669137,Armando Alvarez,alvarez,ATH,3B,1,0,1,100.0,27.7,58.4,,2024
691182,Adael Amador,amador,COL,2B,1,0,1,100.0,26.2,21.1,,2024
676070,Jacob Amaya,amaya,CWS,SS,1,0,1,100.0,28.1,69.7,4.48,2024
668731,Akil Baddoo,baddoo,DET,LF,1,0,1,100.0,28.1,70.4,,2024
663609,Luken Baker,baker,STL,X,1,0,1,100.0,24.9,4.6,,2024
571466,Tucker Barnhart,barnhart,AZ,C,1,0,1,100.0,24.4,2.5,4.82,2024
678489,Jorge Barrosa,barrosa,,CF,1,0,1,100.0,,,,2024
670092,Trenton Brooks,brooks,,1B,1,0,1,100.0,,,,2024
672744,Alexander Canario,canario,,LF,1,0,1,100.0,,,,2024
686527,Dominic Canzone,canzone,SEA,RF,1,0,1,100.0,27.1,42.5,4.41,2024
668843,Conner Capel,capel,,DH,1,0,1,100.0,,,,2024
686555,Isaac Collins,collins,,X,1,0,1,100.0,,,,2024
695257,Billy Cook,cook,,1B,1,0,1,100.0,,,,2024
592273,Brandon Drury,drury,LAA,2B,1,0,1,100.0,26.0,17.3,4.68,2024
666464,Jerar Encarnacion,encarnacion,SF,DH,1,0,1,100.0,26.9,36.5,4.56,2024
592325,Ben Gamel,gamel,HOU,RF,1,0,1,100.0,26.9,37.3,,2024
518735,Yasmani Grandal,grandal,PIT,C,1,0,1,100.0,23.2,0.5,5.08,2024
493329,Yuli Gurriel,gurriel,KC,1B,1,0,1,100.0,26.5,25.0,4.43,2024
664059,Sam Haggerty,haggerty,,LF,1,0,1,100.0,,,,2024
682073,David Hensley,hensley,MIA,RF,1,0,1,100.0,27.6,57.5,4.41,2024
676551,Brewer Hicklen,hicklen,,RF,1,0,1,100.0,,,,2024
669450,Cooper Hummel,hummel,,X,1,0,1,100.0,,,,2024
656577,Alex Jackson,jackson,TB,C,1,0,1,100.0,26.8,34.5,4.64,2024
694359,Niko Kavadas,kavadas,LAA,DH,1,0,1,100.0,26.0,16.8,,2024
671083,Buddy Kennedy,kennedy,,X,1,0,1,100.0,,,,2024
596146,Max Kepler,kepler,MIN,RF,1,0,1,100.0,26.8,33.1,4.42,2024
677008,Heston Kjerstad,kjerstad,BAL,DH,1,0,1,100.0,28.5,79.8,4.34,2024
682988,Tyler Locklear,locklear,SEA,1B,1,0,1,100.0,26.5,25.1,,2024
679845,Nick Loftin,loftin,KC,2B,1,0,1,100.0,27.7,58.6,4.55,2024
664770,Nathan Lukes,lukes,TOR,LF,1,0,1,100.0,27.0,40.0,4.40,2024
663611,Nick Madrigal,madrigal,CHC,3B,1,0,1,100.0,27.5,52.6,4.34,2024
679881,J.P. Martínez,martínez,,X,1,0,1,100.0,,,,2024
686681,Michael Massey,massey,KC,2B,1,0,1,100.0,26.8,35.0,4.49,2024
543510,James McCann,mccann,BAL,C,1,0,1,100.0,25.1,5.8,4.80,2024
669200,Mason McCoy,mccoy,SD,SS,1,0,1,100.0,28.7,86.0,4.37,2024
660162,Yoán Moncada,moncada,CWS,3B,1,0,1,100.0,26.8,32.9,,2024
571970,Max Muncy,muncy,LAD,3B,1,0,1,100.0,26.9,36.1,4.47,2024
663527,Tyler Nevin,nevin,ATH,1B,1,0,1,100.0,26.4,24.4,4.66,2024
658668,Edward Olivares,olivares,PIT,RF,1,0,1,100.0,27.8,63.4,4.50,2024
542303,Marcell Ozuna,ozuna,ATL,DH,1,0,1,100.0,25.7,13.3,4.84,2024
665506,Cristian Pache,pache,MIA,CF,1,0,1,100.0,28.5,81.8,4.41,2024
641943,Joshua Palacios,palacios,PIT,RF,1,0,1,100.0,28.0,69.0,4.29,2024
677347,Kyren Paris,paris,LAA,2B,1,0,1,100.0,28.9,89.4,4.42,2024
686469,Vinnie Pasquantino,pasquantino,KC,1B,1,0,1,100.0,25.6,12.6,4.67,2024
621545,Zach Remillard,remillard,CWS,2B,1,0,1,100.0,28.0,66.2,,2024
663898,Brendan Rodgers,rodgers,COL,2B,1,0,1,100.0,26.0,18.2,4.71,2024
668670,Jake Rogers,rogers,DET,C,1,0,1,100.0,27.1,42.3,4.63,2024
666163,Ben Rortvedt,rortvedt,TB,C,1,0,1,100.0,25.6,12.2,4.70,2024
668939,Adley Rutschman,rutschman,BAL,C,1,0,1,100.0,26.6,28.3,4.54,2024
656976,Pavin Smith,smith,AZ,1B,1,0,1,100.0,26.4,24.1,4.59,2024
624585,Jorge Soler,soler,ATL,RF,1,0,1,100.0,26.9,37.9,4.70,2024
663886,Tyler Stephenson,stephenson,CIN,C,1,0,1,100.0,26.5,24.8,4.64,2024
621466,DJ Stewart,stewart,NYM,RF,1,0,1,100.0,27.0,39.6,4.47,2024
642133,Rowdy Tellez,tellez,PIT,1B,1,0,1,100.0,24.2,1.6,4.85,2024
624431,Jose Trevino,trevino,NYY,C,1,0,1,100.0,24.5,3.0,4.78,2024
691023,Jordan Walker,walker,STL,RF,1,0,1,100.0,28.4,78.6,4.40,2024
621563,Joey Wendle,wendle,NYM,2B,1,0,1,100.0,27.6,57.3,4.27,2024
675961,Alika Williams,williams,PIT,2B,1,0,1,100.0,28.0,68.7,4.43,2024
518595,Travis d'Arnaud,darnaud,ATL,C,1,0,1,100.0,25.7,13.5,4.77,2024
682668,Luisangel Acuña,acuña,NYM,SS,0,1,1,0.0,29.5,95.2,,2024
605137,Josh Bell,bell,AZ,1B,0,1,1,0.0,25.4,9.2,4.75,2024
681146,Jonah Bride,bride,MIA,1B,0,1,1,0.0,26.9,36.3,4.52,2024
641432,Willie Calhoun,calhoun,LAA,DH,0,1,1,0.0,24.3,1.8,4.86,2024
605170,Victor Caratini,caratini,HOU,C,0,1,1,0.0,24.4,2.3,4.84,2024
671213,Triston Casas,casas,BOS,1B,0,1,1,0.0,24.1,1.2,4.72,2024
693049,Oscar Colás,colás,CWS,RF,0,1,1,0.0,26.6,26.5,,2024
624424,Michael Conforto,conforto,SF,LF,0,1,1,0.0,26.3,21.4,4.52,2024
676113,Zach DeLoach,deloach,CWS,RF,0,1,1,0.0,27.8,63.0,4.36,2024
663743,Nick Fortes,fortes,MIA,C,0,1,1,0.0,26.7,29.7,4.49,2024
669374,Keston Hiura,hiura,,2B,0,1,1,0.0,,,,2024
690291,Jace Jung,jung,DET,3B,0,1,1,0.0,26.0,17.7,4.72,2024
518934,DJ LeMahieu,lemahieu,NYY,1B,0,1,1,0.0,26.1,18.4,4.71,2024
682617,Marco Luciano,luciano,SF,2B,0,1,1,0.0,27.5,52.9,4.53,2024
605346,Jack López,lópez,LAA,2B,0,1,1,0.0,27.6,55.9,4.49,2024
700250,Ben Rice,rice,NYY,1B,0,1,1,0.0,27.5,54.5,4.52,2024
691011,Drew Romo,romo,COL,C,0,1,1,0.0,26.9,37.0,,2024
668845,Aaron Schunk,schunk,COL,2B,0,1,1,0.0,28.1,71.7,4.41,2024
669065,Kyle Stowers,stowers,MIA,LF,0,1,1,0.0,28.2,73.6,4.38,2024
620443,Luis Torrens,torrens,NYM,C,0,1,1,0.0,26.6,26.9,4.61,2024
