clip_id,pitcher_name,pitcher_id,p_throws,catcher_name,catcher_id,batter_name,play_id,game_pk,at_bat_number,pitch_number,is_naylor
soto_77f18201_beeter_R.mp4,Clayton Beeter,690925,R,Keibert Ruiz,660688,Mark Vientos,77f18201-ba97-3ad7-a108-a673e579a259,822733,60,3,0
soto_fc82ce63_doval_R.mp4,Camilo Doval,666808,R,Austin Wells,669224,Marcus Semien,fc82ce63-4261-3e26-8723-79d8f571c082,823627,67,3,0
