player,season,sprint_speed_ftps,hp_to_1b_s,competitive_runs,n_tracked_attempts,n_sb,n_cs,sb_success_pct,steal_run_value,primary_lead_ft,secondary_lead_ft,sec_minus_prim_lead_ft,primary_lead_sbx_ft,secondary_lead_sbx_ft,source_note
Yandy Díaz,2025,26.1,4.61,264,1,0,1,0.0,-0.451,9.6,19.2,9.6,,,SB anchors from per-attempt basestealing-running-game (year-correct); sprint from sprint_speed leaderboard; leaderboard CSV year-param is broken
