season,rank,runner_id,player_name,sprint_speed,jump_time,primary_lead,lead_gain,avg_pre_release_velocity,avg_post_release_distance,avg_pop_faced,SB,CS,real_sb_pct,sb_residual,jump_time
2017,10,458913,Eric Young Jr.,28.9,1.7,,,,54.946124999999995,1.95,12,3,0.7944433803248544,0.016465833423367715,1.7
2017,11,514888,Jose Altuve,28.4,1.7,10.984526531,2.201179592,1.6932150707692306,53.99549999999999,1.95,32,6,0.8346248280580718,0.06707958894074129,1.7
2017,12,453056,Jacoby Ellsbury,28.1,1.7,,,,53.425125,1.95,22,3,0.8629622535499029,0.1002162160369342,1.7
2017,13,592261,Delino DeShields,30.0,1.7,,,,57.0375,1.95,29,8,0.7830682763451687,-0.028568356833094,1.7
2017,14,545361,Mike Trout,29.3,1.7,11.370782123,2.511715084,1.932088526153846,55.706624999999995,1.95,22,4,0.835124761499906,0.046611093771897094,1.7
2017,15,453923,Grégor Blanco,28.9,1.71,,,,54.66435,1.95,15,1,0.8994698860236708,0.12149233912218416,1.71
2018,1,502481,Jarrod Dyson,29.0,1.64,,,,56.55,1.95,16,3,0.8287028169373786,0.04827376271252748,1.64
2018,2,641583,Dustin Fowler,29.0,1.66,,,,56.26725,1.95,6,4,0.6592578404331392,-0.12117121379171192,1.66
2018,3,608671,Travis Jankowski,29.0,1.66,,,,59.15275,2.05,24,7,0.7746907668471413,-0.005738287377709761,1.66
2018,4,596451,Roman Quinn,30.1,1.66,,,,58.401525,1.95,10,4,0.7309930319208994,-0.08443360972468217,1.66
2018,5,605480,Mallex Smith,29.8,1.67,,,,57.23388,1.94,40,12,0.7699801334473173,-0.03444152856284277,1.67
2018,6,660670,Ronald Acuña Jr.,29.6,1.68,12.019437956,3.908908759,3.0068528915384616,58.16622,1.995,16,5,0.7649564464037341,-0.03273697212703219,1.68
2018,7,545361,Mike Trout,29.2,1.68,11.370782123,2.511715084,1.932088526153846,58.38686,2.03,24,2,0.8996408905321641,0.11394377589405191,1.68
2018,8,609275,Adalberto Mondesi,29.9,1.685,,,,59.92856999999999,2.04,32,7,0.8156560819658428,0.007687775332720581,1.685
2018,9,543829,Dee Strange-Gordon,29.0,1.69,,,,59.1136,2.08,30,12,0.7210397363084486,-0.05938931791640245,1.69
2018,10,641553,Adam Engel,30.1,1.69,,,,59.069745,2.0025,16,8,0.6858230209136926,-0.1296036207318889,1.69
2018,11,571740,Billy Hamilton,30.1,1.69,,,,59.438469999999995,2.015,34,10,0.773242196050961,-0.042184445594620534,1.69
2018,12,645277,Ozzie Albies,28.7,1.7,11.063531599,3.078405204,2.368004003076923,56.24482499999999,2.01,14,3,0.8131303457498675,0.03969076772857649,1.7
2018,13,592261,Delino DeShields,29.9,1.7,,,,56.84737499999999,1.95,20,4,0.8237540553964513,0.015785748763329055,1.7
2018,14,514888,Jose Altuve,28.1,1.7,10.984526531,2.201179592,1.6932150707692306,55.34295,2.02,17,4,0.8034179848652726,0.04067194735230395,1.7
2018,15,592885,Christian Yelich,28.7,1.71,12.506061728,2.67582716,2.0583285846153845,54.007659999999994,1.94,22,4,0.835124761499906,0.06168518347861496,1.71
2019,1,502481,Jarrod Dyson,28.4,1.64,,,,56.8,2.0,30,4,0.868945323243515,0.10140008412618451,1.64
2019,2,605480,Mallex Smith,29.4,1.68,,,,58.42478249999999,2.0175,46,9,0.8314811267749515,0.04002922403486753,1.68
2019,3,609275,Adalberto Mondesi,29.9,1.69,,,,57.13889999999999,1.95,43,7,0.8525248655726743,0.044556558939552016,1.69
2019,4,545361,Mike Trout,29.2,1.7,11.370782123,2.511715084,1.932088526153846,55.801199999999994,1.96,11,2,0.8271593114720605,0.04146219683394825,1.7
2019,5,542932,Jon Berti,29.8,1.7,,,,57.819449999999996,1.99,17,3,0.8355547042598834,0.031133042249723353,1.7
2019,6,592885,Christian Yelich,28.7,1.7,12.506061728,2.67582716,2.0583285846153845,54.006225,1.93,30,2,0.9159153407161374,0.1424757626948464,1.7
2019,7,596115,Trevor Story,29.2,1.7,12.970051546,4.217072165,3.2439016653846156,56.0859,1.97,23,8,0.7469129890693635,-0.03878412556874866,1.7
2019,8,543829,Dee Strange-Gordon,28.5,1.7,,,,54.185624999999995,1.95,22,5,0.809027112703034,0.03963877587322795,1.7
2019,9,660670,Ronald Acuña Jr.,29.3,1.7,12.019437956,3.908908759,3.0068528915384616,56.468424999999996,1.9766666666666666,37,9,0.8017425020881782,0.013228834360169306,1.7
2019,10,641796,Tim Locastro,30.7,1.7,,,,58.36837499999999,1.95,17,0,0.9494939821135039,0.1087719692982817,1.7
2019,11,621439,Byron Buxton,30.3,1.71,13.112712821,2.669117949,2.053167653076923,58.782,2.0,14,3,0.8131303457498675,-0.01024135859688391,1.71
2019,12,641658,Garrett Hampson,30.1,1.71,,,,59.269909999999996,2.0300000000000002,15,3,0.8212551133259602,0.0058284716803786996,1.71
2019,13,641355,Cody Bellinger,28.8,1.71,10.205975831,2.989776435,2.299828026923077,55.592639999999996,1.99,15,5,0.7555547042598835,-0.020093017240416233,1.71
2019,14,606132,Raimel Tapia,28.5,1.71,,,,53.90774999999999,1.95,9,3,0.7581686827351228,-0.011219654094683174,1.71
2019,15,669242,Tommy Edman,29.4,1.7149999999999999,,,,54.897885,1.93,15,1,0.8994698860236708,0.10801798328358692,1.7149999999999999
2020,1,596451,Roman Quinn,30.5,1.67,,,,58.880250000000004,1.95,12,0,0.934639270970417,0.10283577623378592,1.67
2020,2,663757,Trent Grisham,29.1,1.74,10.18492145,4.198489426,3.229607250769231,54.191475000000004,1.95,10,1,0.868054225406068,0.08505198193567509,1.74
2020,3,609275,Adalberto Mondesi,29.4,1.75,,,,54.463499999999996,1.95,24,8,0.7537531785539753,-0.037698724186108645,1.75
