season,rank,runner_id,player_name,sprint_speed,jump_time,primary_lead,lead_gain,avg_pre_release_velocity,avg_post_release_distance,avg_pop_faced,SB,CS,real_sb_pct,sb_residual,avg_post_release_distance
2019,6,542932,Jon Berti,29.8,1.7,,,,57.819449999999996,1.99,17,3,0.8355547042598834,0.031133042249723353,57.819449999999996
2019,7,621006,Richie Martin Jr.,29.5,1.72,,,,57.50435,2.02,10,1,0.868054225406068,0.07354240573173165,57.50435
2019,8,656185,Greg Allen,29.0,1.725,,,,57.22062499999999,2.05,8,2,0.7925911737664726,0.012162119541621497,57.22062499999999
2019,9,609275,Adalberto Mondesi,29.9,1.69,,,,57.13889999999999,1.95,43,7,0.8525248655726743,0.044556558939552016,57.13889999999999
2019,10,502481,Jarrod Dyson,28.4,1.64,,,,56.8,2.0,30,4,0.868945323243515,0.10140008412618451,56.8
2019,11,660670,Ronald Acuña Jr.,29.3,1.7,12.019437956,3.908908759,3.0068528915384616,56.468424999999996,1.9766666666666666,37,9,0.8017425020881782,0.013228834360169306,56.468424999999996
2019,12,516782,Starling Marte,29.0,1.74,12.167531646,2.556632911,1.9666407007692306,56.22085,2.03,25,6,0.8024685446249191,0.02203949040006803,56.22085
2019,13,596115,Trevor Story,29.2,1.7,12.970051546,4.217072165,3.2439016653846156,56.0859,1.97,23,8,0.7469129890693635,-0.03878412556874866,56.0859
2019,14,595281,Kevin Kiermaier,29.4,1.74,,,,56.013615,1.995,19,5,0.7892712967757616,-0.0021806059643223463,56.013615
2019,15,514888,Jose Altuve,28.6,1.72,10.984526531,2.201179592,1.6932150707692306,55.887975,2.025,6,5,0.618054225406068,-0.15329889105839267,55.887975
2020,1,596451,Roman Quinn,30.5,1.67,,,,58.880250000000004,1.95,12,0,0.934639270970417,0.10283577623378592,58.880250000000004
2020,2,607208,Trea Turner,29.9,1.76,11.411938596,3.574809942,2.7498538015384613,55.09822499999999,1.95,12,4,0.756612743166528,-0.0513555634665942,55.09822499999999
2020,3,609275,Adalberto Mondesi,29.4,1.75,,,,54.463499999999996,1.95,24,8,0.7537531785539753,-0.037698724186108645,54.463499999999996
2020,4,663757,Trent Grisham,29.1,1.74,10.18492145,4.198489426,3.229607250769231,54.191475000000004,1.95,10,1,0.868054225406068,0.08505198193567509,54.191475000000004
2020,5,542932,Jon Berti,29.2,1.76,,,,53.808299999999996,1.95,9,2,0.805554225406068,0.01985711076795582,53.808299999999996
