play_id,pitcher,pitcher_name,catcher,catcher_name,batter,batter_name,p_throws,ab_number,pitch_number,inning,des,start_speed,pitch_type,call_name,game_pk,at_bat_number,_is_naylor,_clip_prefix,clip_id,is_naylor,mp4_url,downloaded
7e0bedb8-97e5-303a-aa3d-17ab31a8e661,661403,Emmanuel Clase,666310,Bo Naylor,623993,Anthony Santander,R,81,5,9,"Anthony Santander grounds out, second baseman Gabriel Arias to first baseman Kyle Manzardo. Bo Bichette to 3rd.",99.6,FC,Strike,778056,81,0,bichette,bichette_7e0bedb8_clase_R.mp4,0,https://sporty-clips.mlb.com/ek1MMldfWGw0TUFRPT1fQVZSUkJnRlFCQW9BQVZWWFV3QUhBUVVIQUFCVVVBVUFBMUpVVWdBRVVBc0FCZ1JY.mp4,True
7b3f5733-f6ba-3252-8303-3cd32bc20dfc,676979,Garrett Crochet,665966,Carlos Narváez,665489,Vladimir Guerrero Jr.,L,7,1,1,Vladimir Guerrero Jr. flies out to second baseman Kristian Campbell.,91.1,FC,Ball,778127,7,0,bichette,bichette_7b3f5733_crochet_L.mp4,0,https://sporty-clips.mlb.com/eHk5bmFfWGw0TUFRPT1fQVZOU0FsRURWUUVBWGxSUUJ3QUhBd05VQUZrR1UxSUFBUVpSQXdGWFVnRlZWRlFG.mp4,True
79ad29db-36c3-37d8-985e-31c118be6ad5,676979,Garrett Crochet,665966,Carlos Narváez,623993,Anthony Santander,L,8,5,1,"Anthony Santander walks. Bo Bichette caught stealing 3rd base, catcher Carlos Narváez to third baseman Alex Bregman.",96.5,FF,Ball,778127,8,0,bichette,bichette_79ad29db_crochet_L.mp4,0,https://sporty-clips.mlb.com/eHk5bmFfWGw0TUFRPT1fQVFnQUFGWU5BbEFBQzFSUlZRQUhCbEplQUZnTlZnUUFBVlJXQVFJTlUxWlRVVlpU.mp4,True
a0d706da-8e65-3127-bc05-880cb22afa1b,669302,Logan Gilbert,663728,Cal Raleigh,665489,Vladimir Guerrero Jr.,R,36,1,4,Vladimir Guerrero Jr. strikes out swinging.,85.8,SL,Strike,778258,36,0,bichette,bichette_a0d706da_gilbert_R.mp4,0,https://sporty-clips.mlb.com/UHZnQTlfWGw0TUFRPT1fVndFRlUxUUNBbE1BQUFjRVV3QUhBQVJSQUFOV1UxUUFDbDBGVTFFSEExSURVUU1F.mp4,True
5af14a65-872a-3ac1-9806-2b9ee2affc38,693433,Bryan Woo,663728,Cal Raleigh,665489,Vladimir Guerrero Jr.,R,5,1,1,"Vladimir Guerrero Jr. grounds out sharply, first baseman Rowdy Tellez to pitcher Bryan Woo. Bo Bichette to 3rd.",95.7,SI,Ball,778273,5,0,bichette,bichette_5af14a65_woo_R.mp4,0,https://sporty-clips.mlb.com/OHlSSzJfV0ZRVkV3dEdEUT09X0ExQUhWVkJWVUFjQUFGVUFCd0FIVUZWWEFGZ05VMWNBQUFjTVZWWUhVRlVEVXdGZQ==.mp4,True
d685c07b-35a4-3476-8d70-fbc787dda775,544150,Albert Suárez,668939,Adley Rutschman,665489,Vladimir Guerrero Jr.,R,51,6,6,"Vladimir Guerrero Jr. strikes out swinging and Bo Bichette caught stealing 2nd, catcher Adley Rutschman to second baseman Jackson Holliday to catcher Adley Rutschman.",94.3,FF,Strike,778549,51,0,bichette,bichette_d685c07b_suarez_R.mp4,0,https://sporty-clips.mlb.com/WERsbDlfV0ZRVkV3dEdEUT09X1VnZFpVUWNFVVZBQUMxZFRVZ0FIQlFGUUFGbFJWRkVBVkFkV0J3c0NWVmNFQndWVA==.mp4,True
