play_id,pitcher,pitcher_name,catcher,catcher_name,batter,batter_name,p_throws,ab_number,pitch_number,inning,des,start_speed,pitch_type,call_name,game_pk,at_bat_number,_is_naylor,_clip_prefix,clip_id,is_naylor,mp4_url,downloaded
f45ca13b-17fa-3f71-8240-77c954925b96,677955,Jaden Hill,696100,Hunter Goodman,624424,Michael Conforto,R,42,2,6,Michael Conforto strikes out swinging.,85.1,CH,Ball,776693,42,0,freeman,freeman_f45ca13b_hill_R.mp4,0,https://sporty-clips.mlb.com/WEQyZzJfWGw0TUFRPT1fVUFWVUJ3VUZWVkFBQ1ZWVUJ3QUhWd0ZYQUZrSFYxRUFCVkpXQ1FZQkNBRlFVZ3RR.mp4,True
a2020197-aa89-3cc4-8ec0-9d18a7d27977,472610,Luis García,681351,Logan O'Hoppe,571970,Max Muncy,R,58,3,7,"Max Muncy grounds out, first baseman Nolan Schanuel to pitcher Luis García.",98.5,SI,Ball,776763,58,0,freeman,freeman_a2020197_garcia_R.mp4,0,https://sporty-clips.mlb.com/MnJPcjVfWGw0TUFRPT1fVndOUlZsUUZYd1VBV1FNS1h3QUhVbFZTQUZsUUFGRUFDd0VFQ0ZJQ1ZRRlNDUVZS.mp4,True
8a0b1cbb-445d-3b8f-9108-06d49bedf34f,543056,Danny Coulombe,680777,Ryan Jeffers,681624,Andy Pages,L,48,8,7,Andy Pages walks.,84.4,FC,Ball,777022,48,0,freeman,freeman_8a0b1cbb_coulombe_L.mp4,0,https://sporty-clips.mlb.com/N3lSeDBfWGw0TUFRPT1fRGxCUkJsVlhCRkFBREZZSEFnQUhVdzRBQUZnRVUxa0FBbE5SQkFwWFZGY0RBd1lB.mp4,True
32478843-afcb-381c-89ac-ebdcd461388e,664285,Framber Valdez,673237,Yainer Diaz,606192,Teoscar Hernández,L,45,3,5,Teoscar Hernández strikes out swinging.,89.3,CH,Ball,777221,45,0,freeman,freeman_32478843_valdez_L.mp4,0,https://sporty-clips.mlb.com/eUxOME5fV0ZRVkV3dEdEUT09X0JRTlZVMXdNVWdFQVdRUlJCQUFIQ1FjRkFGa01BZ0lBVndkUlUxY0JCd0pXQ0FvRA==.mp4,True
72f47769-5390-39bb-b8c6-8bcf285fee72,656234,Jake Bird,607732,Jacob Stallings,624424,Michael Conforto,R,41,1,4,"Freddie Freeman caught stealing 2nd base, catcher Jacob Stallings to shortstop Ezequiel Tovar.",94.0,SI,Ball,778302,41,0,freeman,freeman_72f47769_bird_R.mp4,0,https://sporty-clips.mlb.com/WU9yWDJfWGw0TUFRPT1fQVFNSFVGTURVQXNBRFZFTFZnQUhDRlFFQUFNTkFGY0FDZ2RXVmdFTkJGVUFWUVZV.mp4,True
