play_id,is_lhp,bat_side_r,pitch_code,balls,strikes,outs,inning,score_diff
a6cc903b-1c6f-41c7-863b-f7415bb21d12,1,1,ST,0,1,0,1,0
e44147b6-7924-4af6-81c5-4540645cf7f8,0,1,FF,1,1,0,7,-1
ddeb9d82-4b4f-4018-b0bb-d46a35b40f70,0,0,CH,2,0,0,2,0
49b55657-289e-42d4-b6dc-cf98b9079186,0,0,FF,2,1,0,10,0
e2e6ce1b-8e80-49ce-9644-1d7f0b9ef685,0,1,FF,0,2,0,9,-2
49a134ae-e85d-483f-8d3c-eba7eb3eac9b,0,0,KC,1,2,2,1,2
cfef6983-d0d9-4cf3-b4d7-3976464dbda9,0,0,CH,0,1,0,6,2
633c8d8a-643b-4135-a612-110119e34e6c,0,0,CH,1,1,2,2,0
4859bf60-3be4-4713-85a8-e35407554352,0,0,CU,3,2,2,4,2
1c464350-447d-4299-804e-0cdf687985e0,0,0,SI,2,1,2,2,0
70951c9e-3636-4496-99c3-241e83e9230d,1,0,FF,2,1,1,9,2
c3e42d68-e2ee-436a-8f26-0267461211d7,0,0,FF,1,0,1,2,1
32d6c2f3-a4e6-4221-9085-131ff5b13817,1,1,FF,2,2,2,5,3
5bff63ef-af2c-445d-851d-6a00c3f4e243,0,1,SI,1,0,2,3,4
8cfc1d78-e8db-4fe7-89c0-743208dfba1c,0,0,ST,1,2,2,3,-1
ef12595f-b8fa-4a49-b1ca-9ee9b9317089,0,1,ST,2,1,1,3,-1
75b0afc3-11f0-41ec-9ceb-d6216d9854ae,0,1,FF,1,1,1,3,-1
6caa82fc-3825-4c8f-b372-d6bdd40ed22b,0,1,SL,1,0,1,9,2
593fb090-1a38-433c-88c1-f59015b87b15,0,1,SI,1,1,2,2,2
a3cf2cda-2780-475b-a4c5-7083c298ac93,0,0,SL,1,3,0,5,2
50563710-4412-47cf-9db5-5209fdeeab03,0,1,ST,0,2,1,10,2
3bd87832-5bae-4e58-a0fe-43bb6b886523,0,1,FF,1,0,0,5,2
de1b1e4d-027a-49bb-a333-1c3ece8c3e5a,0,1,FF,1,1,1,2,-1
7e821d1e-cadf-4f24-bce2-39a698bfe83e,0,1,SL,1,2,2,4,0
5b5d5319-302e-49b2-8c08-3a3a134227c9,0,1,SI,0,1,1,3,0
9db4f21d-af79-447c-b176-43483b4bdd13,0,1,SI,3,1,1,4,4
3b0adcbf-24fe-419f-ba26-69a28572ded5,0,1,ST,3,3,0,3,0
caecc84d-1988-4c67-b3ac-932efd6bf1dc,0,0,KC,2,0,2,3,0
91a3ca5a-4f2d-4d1f-b085-63677afb6f5b,0,0,FS,2,1,2,7,6
b1110236-02f7-4444-8cee-bb0a4bc644eb,0,1,FF,1,0,0,3,-1
5bedc6f3-5cbd-4489-8abf-8a64cb52c094,0,0,FF,1,3,1,3,-3
54eb2dca-7191-4734-9b43-2559df6375fb,0,1,SL,1,2,0,9,-2
72141a06-423d-4acb-9f77-16c3826c7300,0,1,SI,0,1,1,2,0
5c53068b-1238-425c-b682-6c5f47752f09,0,0,FF,1,0,1,9,2
35061687-871e-445f-8aa0-678372201c83,0,0,FS,3,2,2,3,1
917761e3-76e1-435c-b810-5e4a1bc3adf9,1,1,CH,2,1,2,5,-4
4f5c7d6c-f83e-4511-93c6-dc0830c415cf,0,1,FF,0,1,2,5,7
aaeca10e-6eb6-3c19-a512-e4852f123765,0,0,ST,2,2,2,3,-3
3a77bd33-c0f9-3e32-88fc-59c0510556c2,1,1,FF,3,2,0,3,-1
57e640c3-fac7-37af-b3e8-70885fc361a0,0,0,,1,2,1,5,2
79acf68e-6ca6-3b9d-9702-d5ac0125d789,0,0,CH,1,1,1,5,-2
db60b9d6-3499-3311-af7b-4002b6fa9801,1,1,CH,0,1,2,5,1
22347088-3886-3c70-b174-5fd9c9c42a0a,1,0,FC,1,1,1,5,0
561a5ed6-dc46-3522-b040-f20fec471270,0,0,FF,0,2,1,9,-1
03b28c6b-7829-3db7-a55c-6d6f04e74eae,0,0,FF,1,1,0,3,0
770a0c90-c6e3-3d87-9841-26a5113a11fd,1,0,CU,1,2,0,3,-1
0f16cbd4-29e4-3a03-926a-f98e2cb5c658,0,1,SI,0,1,2,9,0
a95b7356-eea0-3555-b2ee-c4a8ec529f7c,0,1,CH,1,1,2,5,1
b52476a9-a979-31ba-974b-0bbeee0c1805,0,1,SI,3,3,1,4,0
1aff9ef8-c841-3a2b-b27a-438b2c330ebc,0,1,FF,1,1,0,4,4
e4af1d18-3a8e-395c-95db-797f6cb269e9,0,0,SL,2,0,2,9,-1
d6cb66a5-446b-3fd1-a062-0f5cdcf66817,0,0,CH,3,1,1,4,-1
8b117db3-edd6-3ac9-8bdb-ce4ef9af3486,0,0,FF,2,0,0,5,0
f36d07e1-cca3-36a3-8ebf-dc02b5cd410d,0,0,FF,1,3,1,4,5
de275aa1-a30f-3d25-ac40-c78510d0a49f,0,0,FF,1,0,0,3,2
b2d3e31a-b612-30b6-b65c-a514204a8dba,0,0,CU,2,0,2,7,0
132ad8f4-dc01-3f5e-9c88-19b2c8980df1,0,0,SI,1,0,1,3,-2
bf2efea9-2a79-304a-85fc-6f847eb8abdc,0,0,FF,1,1,1,7,-2
70f01266-bf5b-356b-9261-ca79a0dfa70a,0,0,FF,0,1,0,3,2
405bef5a-23ca-307b-8c1a-a8dac3cec4f4,1,1,ST,1,1,1,5,4
426edfc0-64c4-346f-ac39-624907947da9,0,0,FC,2,1,2,4,1
3e3145f2-19c5-30d6-bf64-d2e3652aaf53,1,1,SI,2,0,2,5,1
ab25689f-8c17-3826-8d32-f1ab75f5e634,0,0,FF,0,1,1,2,-4
88e96df1-42e6-32ab-8c2a-c23dc48c89dd,0,0,CH,1,2,2,1,0
48ebabf2-f699-348a-a2fd-fc4524f96bc3,0,1,SI,0,1,1,7,4
89c0aa47-6e3c-3c6e-9f60-f94480bc4d27,1,1,FC,1,0,2,3,3
c90bafd0-cf2e-3693-aaeb-bef54f13e305,0,1,SL,3,3,1,9,-1
f6105b8a-d951-49d9-a84b-62dde3e02eb4,0,0,FF,1,1,2,9,-2
6fb293cf-4a40-4437-9b4a-064ca9e71d5f,1,1,SL,3,3,1,5,5
5835cafe-96eb-45a0-b3c0-25bff0114b8b,1,1,FC,2,2,1,1,-2
3cb28e49-0d2e-4852-a084-5ae9d5636f2c,1,1,CH,1,0,2,5,0
2f57f31c-950f-411b-90a7-cfb4f20964ee,1,0,,1,0,1,7,2
104e02d2-f12c-4ea1-b17d-494dd82a509d,0,1,FF,2,2,2,1,0
78852045-d16c-3542-a605-a9ba9f8b5c2d,1,0,SL,1,1,1,2,0
5cd102a3-d68d-3ce9-98b3-09dd92c9e28b,0,1,FF,2,2,2,3,0
f2e3a697-b1dc-3ef1-841d-35451e4dde95,0,1,FF,2,0,2,5,1
10873769-9cb2-39f4-b453-3addb633466b,1,1,CH,2,0,1,6,-1
ea4b408d-6aa1-3cd6-bc7f-837b6ef26a16,1,1,FF,4,0,1,6,-1
c318fc6b-73f6-32cb-b121-24f510ded2fe,1,1,FF,1,1,2,9,-2
a4b10abc-fef3-4de1-9fbf-8594e8b3ec0f,1,1,FF,1,2,0,1,0
3b4dbb74-808e-4e26-b793-0437265a97ee,0,0,SI,1,0,0,5,0
201bb6c1-e49f-4da5-8b2d-3882d89ecf93,0,0,FC,3,2,0,3,1
12d2d600-3556-445d-988c-299f9976eb92,1,1,CH,2,1,1,1,-1
3728c0ff-b4d7-4d3c-baf4-c05a1f6efcc1,0,0,CU,3,2,0,1,1
337bf56a-75e9-4eab-b52e-1b813b61770e,0,0,SI,1,1,2,5,1
cdb33d6a-5327-458e-ad47-8b170353c7e0,1,1,CH,1,2,2,2,7
46ba39b8-0873-4f23-9ad0-a299992c8627,1,1,SI,1,1,1,1,0
a2b479d9-eb6b-4226-a0f6-1f5851293768,0,0,SI,4,2,2,4,5
512fd8e8-e2f5-4844-875a-7cf57e892603,0,1,SL,2,2,1,3,2
69c95482-6384-4e8b-b268-65a688ccfd64,0,1,SL,1,1,2,3,3
39a632b3-96cd-4816-b9db-7f68f538eb90,1,1,CH,0,3,1,1,0
bf069c0f-cd28-49de-84e6-ee5b72ee6373,1,1,FF,0,1,1,4,5
fb38cc80-f9c0-469d-82de-205740b776f4,1,1,FC,1,2,2,3,-1
044ad73c-42a5-4115-95db-f4cf4a4683e3,0,1,SI,1,1,0,5,1
e18c160a-9d3c-41aa-ad3d-2d93d8f3bb0d,0,1,FF,0,1,1,1,0
e067c999-d529-46fb-b067-cf1dadec6c02,0,0,FC,1,2,1,5,0
03b6fcfd-695c-4cf4-a2e7-a7cb6bebe619,0,0,FF,1,0,2,5,0
bd2cd23d-31f5-4bb2-8e40-f1d1fe467948,1,1,SI,1,1,1,3,-4
37a39728-3b03-4707-a32a-fb3efe78c0b8,1,0,SL,2,1,1,7,1
88454523-bc94-483e-abb2-249e18cb883a,1,0,CH,3,2,1,5,0
c66cb0a7-6db6-43c3-99c7-2179ec39ef92,0,0,FF,1,2,2,3,0
1ca31411-3303-4339-b241-60104c3a01ae,0,0,CU,1,0,1,9,0
95acd064-821e-4629-bed5-84a48874f54f,0,0,CH,0,2,1,3,3
259b8863-8fa2-48fc-9ab3-8298fdd101ca,1,0,FC,0,1,2,5,1
afef2f45-aed6-4814-8353-586ffedb134a,0,0,CU,1,0,1,9,3
a0d0cf17-d715-49ac-9542-87270ef37273,0,0,FF,3,2,1,9,3
8df6eebc-0e9a-4aac-bc29-f90885fa80d3,1,1,FF,1,0,1,1,0
6040b562-6eb8-46e7-b2f1-b31b8d501318,0,1,CU,2,1,1,8,1
c048a6c1-cab7-4508-9877-da428402d5af,0,0,FS,1,1,2,1,0
60f59a70-3c34-48b9-9368-1761c9f64f61,0,0,SL,4,2,2,3,0
1ffee6cc-8a81-43db-82e0-4a70fd836b75,0,0,CU,2,2,2,3,0
3cadd240-47da-4656-9bd4-32fda8c78dea,0,0,ST,1,2,1,7,1
729f5ed7-23cc-4daa-86bc-8b8ecc8da5be,1,1,CH,3,2,1,9,0
bb2a8d55-2cb9-48ba-9c2b-72b631cea2d1,0,1,SL,0,1,2,1,0
21b895ef-a7c0-47b6-b29e-88198a7733db,1,1,CH,2,2,1,1,0
983a780e-24f2-4fe3-9cc8-d5a568a3c7fd,1,1,CU,0,1,2,3,0
f0949150-5b6f-463f-81d8-307a2908992a,0,0,CU,3,3,1,1,0
35d804c4-106c-4504-a703-211b87268784,0,0,CU,1,0,1,1,1
2d0a115b-bda7-4bef-a681-301d91a8fc98,0,0,CH,0,2,1,1,0
829d699d-56bf-445d-80b5-d05ea54290bc,0,1,SL,2,1,2,6,1
01632d7a-1655-4d4b-89c2-c204b571a6dc,1,0,SI,3,3,0,3,0
a8892ac2-3798-4b30-a832-b79d175f4a98,1,0,SI,1,2,2,7,3
574f6617-2662-41c0-b416-a11c48ea58cd,0,1,FF,1,2,1,4,-2
a1b0505f-6f10-48a7-9d1f-9a69c001f180,0,0,FF,2,0,1,1,0
2c23ba1d-955f-4d80-87cc-9b4c804c50a7,0,1,FF,0,2,2,7,0
40d8ff46-cd41-4121-9ea5-07cff6320c9a,1,1,FF,1,0,1,1,0
32349f66-88c5-42b2-99b5-0d466264c72a,0,1,ST,2,1,2,1,0
5375800f-e605-4699-8fb1-bf0957b0864c,0,0,FF,2,2,1,1,-3
b8d79eaa-4b1c-4fe3-8c60-958b54c5a296,0,0,CU,1,1,0,9,0
6ca32f14-12e0-4089-9d79-2dbb6db38446,0,0,FC,3,0,2,3,2
01ca550a-12f7-4949-9cd6-eb96b59e9c0b,1,1,FF,0,1,1,6,1
66566e49-fbd3-40b5-929f-1959c16be190,0,0,CH,1,1,0,8,1
64dd0687-4fab-4768-8429-5f40b171468a,1,0,SL,2,3,1,9,2
afee4ffe-94de-4f89-bedc-dfc0d61e2b6a,0,0,FF,1,0,0,7,1
bbd54b6a-1610-4f40-996f-a4106625c495,0,0,CH,2,0,2,1,2
ae2719ae-f5dc-380b-8368-c9e78068651b,0,0,FC,3,3,0,6,0
5cbd616d-bedf-3f55-93ce-59c38437b225,1,1,,0,0,2,5,-1
deb46dc9-2639-3f96-a46b-985175321d08,1,1,CH,1,1,2,1,0
b814e452-4f29-3974-9b05-73a0f69813ed,1,1,CH,1,1,1,8,3
bb97084a-5c67-3c86-aaec-11b5000786f9,0,0,CH,2,2,1,4,0
f04879fa-bbe6-37ed-8189-674a5ef27bc0,0,1,FF,0,2,2,2,0
a905e0b4-f80e-3d45-b0f0-42c16da5293c,0,1,FC,2,0,0,9,-1
ecf3ed69-42fc-4b99-873c-640080d96764,1,1,,2,1,0,2,0
a3f29c3a-14f4-3376-baec-0051a0d0f243,0,1,SI,2,1,2,2,0
1b121b41-ef05-365b-aef3-fae486044ac7,0,0,,1,1,2,2,1
d8c05ed3-c1e3-4996-9319-a8bdfb5ba8a2,0,0,,0,0,0,9,-1
c6b7b5c1-6ba1-38be-83cf-10c2fcdc492b,1,0,FF,1,1,2,3,1
2cb7d598-d12a-4463-ac0f-127ca981e4d5,1,1,SI,0,1,1,3,1
4ad7be50-765c-4ed5-9019-07143f682640,0,0,,0,0,0,3,-5
ae288aac-c9b0-4d68-9ac0-aa48bda252b9,1,0,FF,3,3,1,8,-3
440e6d1f-be8a-431d-847f-c0b57274ff20,0,1,CH,1,1,1,9,-1
f7f2fdb8-6d46-4f25-9651-a1427425d817,0,1,CH,0,1,1,9,-1
8fc9cb1a-1edc-489c-91f5-a58c453d39e3,0,0,FF,0,1,1,3,0
87e8b5da-4e18-4e62-8c2c-abb9b346aa58,1,1,ST,1,3,0,7,-4
21268b12-2267-4613-bda4-88e88eb38f56,0,1,SI,2,1,2,7,0
0793819d-6767-402f-8e91-8cc218f6a2b3,0,0,FF,2,1,1,8,-3
2c6a6b55-e1f1-46f2-a767-e0fc08deb5e8,0,0,FF,1,0,2,3,0
01f44bb6-7f68-450c-aea5-516ddff64981,0,1,ST,1,1,2,4,1
388f1dcf-f2bc-48b3-9421-2c24273896ad,0,0,ST,1,2,2,2,2
1b719b6d-916b-4522-8ddd-b040fb748e99,0,1,SL,2,2,1,7,-1
5a76253a-4545-4c03-b0a6-7f006691c030,0,0,CH,1,3,1,9,-1
b017554e-ca94-455e-825b-b6ac5c6b77ad,1,1,FF,2,2,2,2,0
07de3b3d-44e3-460f-90e2-5ad89cd65912,0,1,SI,1,1,0,8,5
3e385fce-0a1a-42aa-a5dc-7f3da3922db2,1,1,CH,2,3,0,3,1
a8a6b3a6-b525-4ae6-8b99-5d7f8074ab89,0,1,ST,1,1,1,3,1
b19a5261-50c8-4890-8594-e206379ae45f,1,0,SI,1,2,2,8,-1
c975379f-e72b-4702-93e3-1fed26a21d73,0,0,FF,0,1,0,8,2
9a772a4b-c808-414a-ba1a-6c0aad48bdfc,0,0,CH,1,1,2,5,1
5d7c6ad3-819c-4c37-ac11-4f7822074d60,0,0,CH,0,1,1,6,4
33939cc2-2228-4c6e-bc29-404e31bf4336,0,0,SI,1,3,1,2,0
81738f9c-143a-467d-ab55-e547b88ac6c0,1,1,FC,0,1,0,2,-1
0303a1de-aa91-43c2-98cc-571e89e065bf,0,0,FF,1,0,1,2,0
c1b92e2b-9b0e-4e0b-9b30-1346212e8a09,1,0,FF,1,0,2,1,2
5451761c-6db1-41ee-a285-7e44fbc3ae1e,0,0,ST,0,1,2,3,7
8b7c5f52-8f25-4c3e-9f57-7d704cdbc0f6,1,0,CH,1,0,1,4,3
d72ae65b-1c4d-4460-8b1e-c0127412276f,0,1,,0,0,2,8,5
a4fe6230-6b86-4a22-bdc9-a5d1fd1e8677,0,0,KC,2,1,2,2,0
073776b4-d89f-43ca-b6cf-1b835784894a,0,0,FF,1,1,2,4,-1
30620c17-93ca-44b6-87c4-8e127fcf4f92,0,1,SL,2,2,2,6,1
b804ae96-c973-4cdb-8a83-36dfedc70e26,0,0,ST,1,0,0,8,3
d243435e-4ac7-37b8-a30e-44848a07789d,0,1,SL,1,2,0,4,4
80d3930a-6eb1-4311-9eba-b9f0f6265320,0,0,FC,1,1,0,9,0
e972150c-d40e-45af-bf50-2d27e5c28d4b,0,0,SI,1,1,0,2,2
bbace037-3906-4ffe-a63c-06249cba5193,0,0,FC,0,1,1,2,0
6904e50a-4b54-4a76-b2a6-d0e68b7db674,1,1,SL,1,2,2,9,0
33fe13d2-abf6-41e2-9aa8-30cd4c58ac4f,1,1,SI,2,1,1,4,0
f5971ec8-e800-4f47-9993-eee95be88194,0,1,SL,1,2,1,8,0
1a7b9e45-c446-4096-b60c-21e2aad5cb1d,0,1,SI,3,3,1,7,2
72915e70-71b6-4ef3-835c-685f03e0b2d4,0,1,FC,1,0,2,2,-1
2e8c27fc-c6e7-46e9-a8ea-ec08e79f8b4a,1,0,SI,2,0,0,9,4
a90ea2f6-a6fb-418b-a01e-de80f66954b2,0,1,SI,0,1,1,6,-2
175b51d3-fc56-4842-9314-3da6ab985fa5,1,1,CU,0,1,1,2,-1
28e38b1a-3e0c-47b5-8ec4-d31272054ac4,0,0,FF,1,2,0,4,6
bf7c6526-2721-4c0d-9818-5fba2034ed63,0,1,SL,0,1,1,6,2
7bebda2e-28f7-4eca-a8f8-c671ee1bcba6,1,1,FF,2,2,1,8,1
38e8ac35-30cd-401c-8823-672c7d9972d4,0,0,SL,1,0,2,2,0
4c9ac84c-84f9-4102-9033-c8a5ad8d364a,1,1,FF,2,1,0,2,1
6ac0158e-0ce6-467f-944c-c0e7bced4655,1,0,SI,1,1,1,4,5
a5cd8d04-e716-4e48-b28a-01996b59dc61,1,0,FC,1,1,0,2,0
3c29276f-160e-4481-84d0-a977514c7bba,1,1,CH,1,2,0,4,-3
d5491245-092b-4ff9-a2d3-96cbc4cd1d27,1,1,FF,1,0,2,3,0
585c0881-3d25-44d4-9a35-d8436ebad552,1,0,SI,2,1,2,4,-1
894f56ce-be2e-47af-b09c-d6764f33d608,0,0,,1,2,2,5,0
4bc4d7cb-8333-4366-88ae-d760296abcaa,0,1,SL,1,1,1,4,-2
560d2be7-e69c-4f6e-917f-2c37053e5f98,0,1,SI,0,1,2,2,1
914bc9f5-481b-41db-9c5e-1d056d1508c1,1,1,CU,1,2,2,6,-1
5c4fe83a-b080-4a02-b516-017d9e695c84,0,1,SL,1,2,1,5,2
229eac74-01c8-472a-841d-add73e82f77f,0,1,SI,2,0,2,8,3
01807949-c38a-426b-8ab6-ada32ced42f9,0,1,SI,3,3,0,8,-1
0723cfb1-f7a2-3b3d-8823-48b9f17684c3,0,0,FF,2,0,0,6,1
ac347fed-c59c-30f9-a4fc-ba5550f98df9,0,0,SI,0,2,1,2,0
9bae7e64-dda5-3bbe-9706-587923bb85b8,1,0,FF,0,1,1,3,-1
4b2219e5-0cfe-35b4-8dc2-10bf24abd85a,0,1,FF,2,1,2,2,-1
6ba1ddd0-7962-381a-81bf-2210353aad30,0,1,SI,0,1,1,5,3
41b7dbb9-c5a0-3d5b-9364-f0ac9b7280ac,1,0,KC,1,1,1,4,3
0972e59b-f8e6-350b-bb1b-379d481c9777,1,1,CU,3,2,2,3,-1
03eb8792-a143-31fd-bbbe-a5d39bd80b94,0,0,FC,0,1,1,4,-1
c3a1cf76-fded-38e9-b794-3ec0d786c10e,0,0,CU,2,1,1,6,-1
1b01cad4-3c36-3266-80e3-bfaab4ace4de,0,0,FF,3,2,2,6,3
21593901-7d07-37c7-9b62-c719f8d2d4fc,0,1,CH,3,3,0,6,0
f4d4811f-ab6b-3121-a1df-aeca0626f8fe,0,0,FF,2,1,1,6,0
4838e8f3-b6ca-319c-94d2-59c532402969,1,0,FC,1,0,1,8,0
f3aa1f49-5c4b-395a-ad9b-167eb20d090b,1,1,CH,0,2,1,2,-1
304a3eb5-e6f4-35ef-9735-2ebc4b8b59dd,1,1,SL,2,1,1,4,-2
e6ede70c-4c56-367b-a575-28fcb8a37197,1,1,CU,0,1,0,2,-1
7e97b295-fd4d-3df3-9f28-a36dbc9f56ef,0,0,ST,3,3,0,3,0
477fde2b-1a0b-32cc-ac5a-7b159c29a583,0,1,ST,1,2,2,4,1
b961df26-a49b-418f-a0c5-ad25d476fc33,0,0,FS,1,1,0,2,1
6002f2ab-ac10-4639-b20d-4471ec7e5b35,0,0,FF,3,2,0,9,0
b8c222da-e693-468d-950c-795d9920dbb7,0,0,CU,2,3,0,2,0
f23e68b5-7db5-4f03-9357-79eef8ee26b6,0,0,FF,3,3,1,5,-3
67d70f23-5453-49b7-8d0b-467dcf1a0664,0,1,CU,0,2,0,2,0
5c83f5d5-8782-4799-8f1d-f11bd0fae412,0,0,FC,3,3,0,4,-3
e5469f38-8bf8-448b-9706-3a48899aba1f,1,1,SL,1,2,2,4,-2
3a7c3e46-2500-4848-a1c0-d30d8d73fc5e,0,0,FC,2,1,1,8,2
ddd893ef-b980-4528-94ee-e0c87e49d5af,0,0,FF,3,0,2,6,4
2c192dc2-1b29-4dc6-b327-659df7af67e2,0,0,FF,1,1,1,3,3
36a695f4-bf19-48fc-b008-c630ccf6b5f4,1,1,FC,0,1,1,1,2
43356345-bd65-478c-810b-4119145ce3c1,1,1,CU,1,2,0,6,2
34f4da6d-b96a-399c-8265-cd6415fbeefb,0,0,SL,3,2,2,5,0
dddfb19c-eb8e-4bce-beab-706af98074e7,0,1,FF,1,1,1,5,3
97d2ecdf-46eb-4806-b5e6-03a99c78be04,1,1,SL,3,2,2,5,2
a08e0a32-74dd-4557-ab34-e622fdc34905,1,1,SL,2,2,2,5,2
238dfa4d-0e9d-4ab1-b6ca-4dcfe81cfcbd,0,1,SI,3,1,0,8,-4
2af1d4fa-5113-4169-8f15-d885874afd7c,0,1,ST,0,2,1,8,-4
4c44f49d-a5b9-490f-8be9-30143b4c2201,0,1,,0,2,2,7,-1
0735dc93-e0c1-40d6-ace9-2a6a891a223e,0,1,FC,2,2,1,7,-1
67084a80-fe78-4a39-8025-c91adf211e44,0,1,SI,1,0,2,5,0
625e85a7-f81b-4b7d-bb77-1880a5d431ef,0,1,SI,2,2,2,5,0
6268fc3a-21ee-4269-825a-82a8c5f4e06e,0,1,FF,2,0,2,9,4
d0971a2a-7913-4271-9a4b-08042aa16329,0,1,FF,1,2,2,5,2
07172656-0406-0043-000c-f08cd117d70a,1,1,,2,2,2,5,3
c4c940be-07fe-420c-8638-3f32534b9508,0,1,FF,0,2,2,6,-1
3e58cd0b-1fb6-42a6-8b40-d335dc68fdc5,0,1,ST,0,2,2,6,0
3a3118ea-81a6-42bd-b3cf-bac5d8b3528a,0,0,SI,1,1,2,1,0
a9895105-83a9-4f33-9a5a-1f1b75a0f1bc,0,1,CH,3,3,0,9,1
63c052c7-8022-44dd-ac63-f2f0f52fb880,0,1,FF,1,0,2,4,5
b76828b7-478a-4e06-a032-d5144a0b5536,0,1,FF,1,2,2,4,5
59e41b15-3deb-4f26-bdf7-f1e177a82524,0,0,FF,1,1,2,5,2
0cba4282-225c-472b-9f77-6bf460087e59,0,1,SL,2,0,2,5,3
004f404e-4a3d-40ca-b2b0-1ce762fedcfd,0,0,FC,1,0,2,3,0
d7686082-3711-4fd7-b971-cb743eb9a1ee,0,1,SI,3,2,2,1,0
d9c74db4-42a3-4cda-a2c8-8a86b3a669e4,0,0,FF,1,1,0,6,-4
77f31680-0919-4c4c-b646-8d547a19fa2f,0,0,FF,2,1,2,8,-2
0b43943f-6d2f-48fe-a33a-4aa21aa1ea83,1,1,ST,1,0,2,4,-3
cccd7cb7-6ef8-4d02-b9be-6f881736a7e1,0,1,FF,2,0,2,3,0
78d052bd-370c-461e-bc97-9ee02b5b3668,1,1,,3,1,2,6,1
8c62e264-07d2-4ed6-a9e7-25e53392d226,0,1,FF,0,1,2,1,-2
19362ec5-2e7c-4404-9083-4d32ac538a70,0,1,FF,1,1,1,4,-1
a3042a3a-7314-4c8b-8491-83d4acc516c5,0,0,ST,3,3,1,6,-2
3ae1fa33-9de4-4520-98b4-7fb72eedcd23,0,0,FS,1,0,1,3,1
c3c25230-ab57-41ea-81cc-dd0faf7e1095,0,0,SI,2,2,1,1,0
08835872-68ac-4e45-8358-4de0263b002c,0,1,SL,1,0,0,8,4
eef40201-effb-40a2-8590-ac513792ee40,0,0,,0,0,1,8,4
c6e39cf1-5bc2-47d9-88de-4853318fac3b,0,0,SI,0,1,2,8,0
b2f46b50-983d-4c05-aeb0-96ca146205e2,0,0,FC,1,1,2,1,-2
259b6e92-877b-4152-85dc-08e09fc79b0c,0,1,FF,1,1,2,2,2
220d251a-9945-4d04-978b-d5621d9ae67f,1,1,CH,2,1,2,3,0
c0de82da-25ca-4c70-a9df-71bdbfd08478,1,0,SI,1,1,2,3,0
51ec4006-5a1a-46fc-b1e1-fecf90795df1,0,0,FC,1,2,2,3,-3
1720353b-4ef3-4e6c-8869-0751f2dd5d31,1,1,CH,1,1,2,1,0
e8d18712-511f-4c05-9a37-ec05a4a9e8fd,0,1,SI,2,0,2,5,2
3b32c663-87c7-42f5-9c30-d498054057da,1,1,FF,0,1,0,1,0
eb24405a-d8ac-450b-9b11-a2de950f1179,0,1,CU,2,2,2,8,-4
8fc16a1d-cdf0-4091-b548-2d5892a889f7,0,1,ST,1,1,2,8,2
01092ef3-40e7-45f9-9986-0fe1f5fa660d,0,1,FF,1,0,0,9,3
5a822252-1e05-46d1-9fa6-42124591f035,0,1,KN,1,2,0,1,0
d544e0a2-e051-4812-94d4-62c64e6714ff,1,1,FF,0,2,0,9,5
eb046c91-e200-4c85-bba7-205a47b00629,1,1,FF,0,2,0,9,4
558ba9c8-fa29-43cc-8163-7a498071ffce,0,1,SI,0,1,0,1,0
4a0d105c-0d6e-4983-9d77-dffaa5e19514,0,0,KC,3,2,2,5,2
8cfbf46b-d7b3-4120-8f61-bacf77a9a354,1,1,FF,0,2,2,7,3
7cd02cad-8735-4f89-b8ec-dfae94435037,0,0,FS,1,1,2,2,3
be797ac7-9b67-40f3-8a04-e0b64dac3c2d,0,1,FC,0,2,1,2,3
da0564be-62d4-44e8-8743-51536e941da0,0,0,FF,2,0,1,3,0
cd511a84-cd8a-4808-bba8-338e8ae0ab82,0,1,FF,3,1,0,1,0
b6c69463-c879-4941-a57c-59d211b59071,0,1,FF,2,2,2,8,3
59435974-ff9c-405c-ad56-45ede1561726,0,1,SL,1,1,1,5,2
3a11dc9a-2a75-40fe-ba12-3cd64aea1c1d,1,0,ST,0,1,1,4,-3
98fa982a-b7d7-4dbc-9618-4a2aebd9d926,0,1,CU,1,0,1,5,1
58d92400-a00d-469f-9ec2-907db1b690ef,0,0,CU,0,2,1,3,-1
a99b96bf-33ad-498f-9eee-ed7890dbb92b,1,1,CU,2,1,1,7,2
ae074616-e427-4096-ba1b-e1b0eda697e2,1,1,SI,1,1,1,7,2
c4fae970-9a38-4200-a2d3-02b8e9337535,0,1,,1,0,2,3,0
520f8c8f-4a0f-4a12-98ea-4977c2368ddd,0,1,CH,2,0,2,3,-3
6caed059-ed7a-48c7-a594-fa91a8d8ac9d,1,0,FF,1,1,1,2,3
8356179e-fd50-4977-aa95-15037058486c,1,1,SI,0,1,0,1,0
eb133923-d6aa-40f9-b949-ac5b602e6b30,0,1,FF,1,0,1,1,1
462cabf3-a037-4796-9faf-03172bfdc3eb,0,0,FS,0,1,1,9,-3
db11a120-d9a4-4792-8608-678b683167e2,0,1,FF,1,0,1,7,-2
c90651a8-11f2-4baf-b6e3-91ca7e94bd0a,0,1,SL,1,2,0,6,6
3dfb3908-ec75-416b-8120-75151886399f,0,1,,2,0,0,5,3
6f5865fb-e265-3fb4-aa4f-a8c8ab65f0df,0,1,ST,1,3,1,7,3
cd79c7fa-f911-3f76-ac40-cac34a35f20b,0,1,FC,1,1,1,6,6
80640c45-7f6d-3632-b40c-b5d9807d650c,0,1,SI,1,1,1,7,0
