season,rank,runner_id,player_name,sprint_speed,jump_time,primary_lead,lead_gain,avg_pre_release_velocity,avg_post_release_distance,avg_pop_faced,SB,CS,real_sb_pct,sb_residual,avg_post_release_distance
2023,15,669016,Brandon Marsh,28.6,1.73,12.399738351,4.109007168,3.1607747446153844,55.87295999999999,2.035,10,2,0.8172550866355489,0.04508048322891611,55.87295999999999
2024,1,686217,Sal Frelick,29.3,1.68,12.259344203,2.834137681,2.1801059084615386,59.741234999999996,2.07,18,3,0.8420514028001667,0.05295197042603084,59.741234999999996
2024,2,669003,Garrett Mitchell,29.5,1.68,11.222261084,2.596517241,1.9973209546153845,58.69615,2.02,11,4,0.7446668236402166,-0.050350011917461024,58.69615
2024,3,691718,Pete Crow-Armstrong,30.0,1.7,12.341284884,3.9235,3.018076923076923,58.353750000000005,1.995,27,3,0.882666756365838,0.07075303386325171,58.353750000000005
2024,4,663368,Blake Perkins,29.6,1.77,13.740953846,4.365707692,3.358236686153846,58.016000000000005,2.0,23,5,0.8149495900849798,0.01679376330815463,58.016000000000005
2024,5,663368,Blake Perkins,29.6,1.69,13.740953846,4.365707692,3.358236686153846,58.016000000000005,2.0,23,5,0.8149495900849798,0.01679376330815463,58.016000000000005
2024,6,666152,David Hamilton,29.4,1.68,12.102747967,4.256341463,3.2741088176923077,57.773205000000004,1.995,33,4,0.8784127731620079,0.08641473573856007,57.773205000000004
2024,7,680118,Dairon Blanco,29.6,1.73,,,,57.400319999999994,2.02,31,7,0.8114729412280078,0.013317114451182666,57.400319999999994
2024,8,695578,James Wood,28.7,1.74,10.639444444,2.729792593,2.099840456153846,56.872637499999996,2.075,14,8,0.6627161656594197,-0.11151569120210458,56.872637499999996
2024,9,677951,Bobby Witt Jr.,30.5,1.74,13.020939024,4.500591463,3.461993433076923,56.798625,1.95,31,12,0.7269445098500903,-0.10487092672033549,56.798625
2024,10,683083,Nasim Nuñez,29.5,1.68,11.528732719,4.505917051,3.466090039230769,56.662124999999996,1.95,8,2,0.7928890981869555,-0.002127737370722138,56.662124999999996
2024,11,668930,Brice Turang,29.3,1.71,11.467410188,3.324536193,2.557335533076923,56.500947999999994,1.988,50,6,0.8834973192263006,0.09439788685216477,56.500947999999994
2024,12,682998,Corbin Carroll,29.6,1.68,9.737318777,3.851152838,2.96242526,56.212768000000004,1.9280000000000002,35,8,0.8102778431834237,0.01212201640659849,56.212768000000004
2024,13,664983,Jake McCarthy,29.8,1.72,12.197339806,4.292359223,3.3018147869230767,56.07615,1.95,25,6,0.8025926798001204,-0.002201708669750335,56.07615
2024,14,676356,Jonny DeLuca,29.8,1.74,12.879237209,3.644386047,2.803373882307692,55.77964,1.96,16,6,0.7367902397334938,-0.06800414873637695,55.77964
2024,15,678009,Parker Meadows,29.3,1.72,13.450490566,4.153132075,3.194716980769231,55.5593925,1.966472760849492,9,4,0.7162964707113518,-0.072802961662784,55.5593925
2025,1,687363,Victor Scott II,30.2,1.68,12.293602339,3.274192982,2.5186099861538462,59.494,2.0,34,4,0.881240383088473,0.061726554213502816,59.494
2025,2,683083,Nasim Nuñez,29.8,1.64,11.528732719,4.505917051,3.466090039230769,58.11,1.95,9,1,0.8595557648536222,0.05476137638375145,58.11
2025,3,677951,Bobby Witt Jr.,30.2,1.74,13.020939024,4.500591463,3.461993433076923,57.681999999999995,2.0,38,9,0.805641086015468,-0.01387274285950213,57.681999999999995
2025,4,682998,Corbin Carroll,29.8,1.67,9.737318777,3.851152838,2.96242526,57.5289,1.95,32,6,0.8347287551814961,0.029934366711625415,57.5289
2025,5,802415,Chandler Simpson,29.6,1.67,12.159847107,3.596834711,2.7667959315384616,57.06954,1.9475,44,12,0.7851366634885957,-0.013019163288229496,57.06954
2025,6,680577,DaShawn Keirsey Jr.,28.5,1.67,,,,56.14785,1.99,10,3,0.7718520262669073,0.001614483230249153,56.14785
2025,7,663968,Jake Mangum,29.1,1.75,12.194469945,3.445256831,2.6501975623076923,56.11935,2.03,27,6,0.8129825387580087,0.0293197372277465,56.11935
2025,8,663968,Jake Mangum,29.1,1.78,12.194469945,3.445256831,2.6501975623076923,56.11935,2.03,27,6,0.8129825387580087,0.0293197372277465,56.11935
2025,9,663604,Brandon Lockridge,30.1,1.75,11.96179558,2.910773481,2.2390565238461537,55.76025,1.9507478005865102,10,1,0.8683335295502708,0.052679850403950956,55.76025
2025,10,607208,Trea Turner,30.3,1.78,11.411938596,3.574809942,2.7498538015384613,55.75442399999999,1.968,36,7,0.831111176516757,0.00761700482821881,55.75442399999999
2025,11,666152,David Hamilton,29.3,1.71,12.102747967,4.256341463,3.2741088176923077,55.42095,1.95,22,6,0.7846465597819494,-0.004452872592186408,55.42095
2025,12,681987,Nate Eaton,29.7,1.74,,,,55.308825,1.95,9,2,0.8058335295502708,0.004418518469382127,55.308825
2025,13,691718,Pete Crow-Armstrong,29.5,1.68,12.341284884,3.9235,3.018076923076923,55.20925,1.9,35,8,0.8102778431834237,0.015261007625746004,55.20925
2025,14,682668,Luisangel Acuña,29.6,1.73,13.0375625,3.349305556,2.576388889230769,55.127039999999994,1.94,16,1,0.9042425669456514,0.10608674016882624,55.127039999999994
2025,15,621439,Byron Buxton,30.2,1.75,13.112712821,2.669117949,2.053167653076923,55.084799999999994,1.92,24,0,0.9618391887173907,0.14232535984242056,55.084799999999994
2026,1,802415,Chandler Simpson,29.6,1.65,12.159847107,3.596834711,2.7667959315384616,57.72,1.95,14,8,0.6627161656594197,-0.13543966111740546,57.72
