season,rank,runner_id,player_name,sprint_speed,SB_used,CS_used,real_sb_pct,sb_residual,r_primary_lead,r_secondary_lead,r_sec_minus_prim_lead,accel_0_30
2020,9,607208,Trea Turner,29.9,12,4,0.7508239506131531,-0.05284516947765017,11.411938596,14.986748538,3.574809942,1.76
2020,10,516782,Starling Marte,28.4,10,2,0.8098413507574245,0.046963615677452,12.167531646,14.724164557,2.556632911,1.8
2021,1,605141,Mookie Betts,27.2,10,5,0.6883651481438108,-0.061448974796967426,12.429531646,18.071772152,5.642240506,1.8
2021,2,665862,Jazz Chisholm Jr.,29.1,23,8,0.7435361934132282,-0.03499513933633491,12.165130769,17.803053846,5.637923077,1.73
2021,3,624428,Adam Frazier,27.1,10,5,0.6883651481438108,-0.0611455362739578,12.576537879,17.786772727,5.210234848,1.77
2021,4,608070,José Ramírez,28.1,27,4,0.8546473045243393,0.09666626380162169,12.295364583,17.327204861,5.031840278,1.74
2021,5,608070,José Ramírez,28.1,27,4,0.8546473045243393,0.09666626380162169,12.295364583,17.327204861,5.031840278,1.8
2021,6,547180,Bryce Harper,27.8,13,3,0.7984429982322008,0.044271457651766655,11.668186722,16.584941909,4.916755187,1.78
2021,7,641584,Jake Fraley,27.7,10,2,0.8098413507574245,0.056698044843313866,12.234175182,16.94549635,4.711321168,1.73
2021,8,595879,Javier Báez,28.5,18,5,0.7774036772455791,0.012652111998750715,10.957180952,15.654114286,4.696933333,1.8
2021,9,592663,J.T. Realmuto,28.8,13,3,0.7984429982322008,0.027345146341490656,12.115241176,16.758,4.642758824,1.81
2021,10,650402,Gleyber Torres,27.0,14,6,0.7106921185150487,-0.03863592673692884,10.310364407,14.901440678,4.591076271,1.83
2021,11,643396,Isiah Kiner-Falefa,28.0,20,5,0.7922434320958739,0.035653024111136244,12.344880734,16.880568807,4.535688073,1.8
2021,12,665487,Fernando Tatis Jr.,29.2,25,4,0.8460971459669475,0.06484638754999605,11.307440154,15.837555985,4.53011583,1.77
2021,13,664023,Ian Happ,27.7,9,2,0.7979564351797634,0.04481312926565284,10.538212454,14.943205128,4.404992674,1.83
2021,14,664023,Ian Happ,27.7,9,2,0.7979564351797634,0.04481312926565284,10.538212454,14.943205128,4.404992674,1.78
2021,15,500743,Miguel Rojas,26.6,13,3,0.7984429982322008,0.04863751607119604,12.167167785,16.537181208,4.370013423,1.86
2022,1,605141,Mookie Betts,27.4,12,2,0.8298580506776956,0.07907465261924074,12.429531646,18.071772152,5.642240506,1.81
2022,2,665862,Jazz Chisholm Jr.,29.3,12,5,0.7166955892216461,-0.06739539421991314,12.165130769,17.803053846,5.637923077,1.73
2022,3,624428,Adam Frazier,26.8,11,6,0.6712410437671007,-0.0780841212249529,12.576537879,17.786772727,5.210234848,1.8
2022,4,608070,José Ramírez,28.5,20,7,0.7427282175898817,-0.02202334765694669,12.295364583,17.327204861,5.031840278,1.74
2022,5,608070,José Ramírez,28.5,20,7,0.7427282175898817,-0.02202334765694669,12.295364583,17.327204861,5.031840278,1.82
2022,6,547180,Bryce Harper,27.6,11,4,0.7383651481438107,-0.013870722461195806,11.668186722,16.584941909,4.916755187,1.79
2022,7,595879,Javier Báez,27.9,9,2,0.7979564351797634,0.04263586057578728,10.957180952,15.654114286,4.696933333,1.85
2022,8,592663,J.T. Realmuto,28.7,21,1,0.9173075171435635,0.14844589349136583,12.115241176,16.758,4.642758824,1.82
2022,9,650402,Gleyber Torres,26.9,10,5,0.6883651481438108,-0.06090105729959594,10.310364407,14.901440678,4.591076271,1.85
2022,10,666624,Christopher Morel,28.8,10,7,0.6257864983125553,-0.14531135357815483,12.111735849,16.653490566,4.541754717,1.79
2022,11,643396,Isiah Kiner-Falefa,28.4,22,4,0.8312033213831037,0.06832558630313124,12.344880734,16.880568807,4.535688073,1.8
2022,12,681082,Bryson Stott,29.0,12,4,0.7508239506131531,-0.02510875582624017,11.961878049,16.473702439,4.51182439,1.77
2022,13,677951,Bobby Witt Jr.,30.3,30,7,0.8039834038780052,-0.015153794456672864,13.020939024,17.521530488,4.500591463,1.75
2022,14,641857,Ryan McMahon,25.8,7,3,0.717820197525081,-0.03873852760048757,10.081747368,14.552194737,4.470447368,1.79
2022,15,656941,Kyle Schwarber,26.4,10,1,0.8604564351797634,0.10968743842093165,11.027303483,15.459552239,4.432248756,1.82
2023,1,665923,Esteury Ruiz,29.6,67,13,0.8325565054456026,0.03922005078690605,14.319311111,20.003666667,5.684355556,1.73
2023,2,605141,Mookie Betts,27.2,14,3,0.807604680130737,0.05779055718995885,12.429531646,18.071772152,5.642240506,1.79
