runner_id,season,player_name,sprint_speed,bolts,accel_0_30,accel_5_30,maintain_30_90,total_90,seconds_since_hit_000,seconds_since_hit_005,seconds_since_hit_010,seconds_since_hit_015,seconds_since_hit_020,seconds_since_hit_025,seconds_since_hit_030,seconds_since_hit_035,seconds_since_hit_040,seconds_since_hit_045,seconds_since_hit_050,seconds_since_hit_055,seconds_since_hit_060,seconds_since_hit_065,seconds_since_hit_070,seconds_since_hit_075,seconds_since_hit_080,seconds_since_hit_085,seconds_since_hit_090,SB,CS,Name,r_primary_lead,r_secondary_lead,r_sec_minus_prim_lead,real_sb_attempts,era,speed_capped,real_sb_pct,expected_sb_pct,sb_residual,pct_speed,pct_accel,accel_gap,n_attempts,n_success,pct_in_HL,avg_pop_faced,avg_pitcher_prevent,pre_rel_vel_avg,post_rel_dist_avg,curve_a,curve_b,curve_c,curve_rmse,y,sb_residual_z,accel_gap_z,lead_gain_z,primary_lead_z,jump_z,speed_cap_z,pre_rel_vel_z,post_rel_dist_z,SSSI_v5,rank_v5
677800,2024,Wilyer Abreu,27.5,0.0,1.78,1.24,2.1900000000000004,3.97,0.0,0.54,0.85,1.11,1.35,1.57,1.78,1.98,2.17,2.36,2.54,2.73,2.9,3.08,3.26,3.43,3.6,3.78,3.97,8,3,Wilyer Abreu,11.417780702,14.692837719,3.275057018,11,post_2023,27.5,0.7433535251556453,0.7575667857099075,-0.014213260554262197,52.34521575984991,66.22889305816135,13.88367729831144,2.0,1.0,1.0,1.95,0.0362619371939053,2.519274629230769,50.139375,-0.00010621775025799724,0.048951367389060835,0.37482843137255,0.030525124008502172,0,-0.32121345280829944,0.7704780591990156,-0.5970645800899446,-0.5635588975725749,-0.2520811678755935,-0.4471377626906843,-0.5970645798530578,-0.7703427647965166,0.08251271260320014,139
605141,2018,Mookie Betts,28.1,6.0,1.75,1.21,2.13,3.88,0.0,0.54,0.82,1.08,1.32,1.54,1.75,1.95,2.14,2.32,2.5,2.68,2.85,3.02,3.19,3.36,3.53,3.7,3.88,30,6,Mookie Betts,12.429531646,18.071772152,5.642240506,36,pre_2023,28.0,0.826674546402203,0.7637844814150574,0.06289006498714556,72.5140712945591,77.57973733583489,5.06566604127579,1.0,1.0,0.0,1.99,,4.3401850046153845,53.12305,-0.00011173890608875078,0.04865647574819397,0.3588970588235304,0.02752130914922119,1,0.6203994254837288,0.33488185342090854,2.5335649492470047,0.6445765608392244,0.46545151655273237,0.5246566210466151,2.5335649482418026,0.2734342492609805,0.08029412440974523,140
682657,2025,Angel Martínez,27.7,0.0,1.78,1.23,2.25,4.03,0.0,0.55,0.85,1.11,1.35,1.57,1.78,1.98,2.18,2.37,2.56,2.74,2.92,3.1,3.28,3.46,3.64,3.83,4.03,8,2,Angel Martínez,12.316067358,15.899243523,3.583176166,10,post_2023,27.7,0.7929104268326884,0.7591597990727985,0.033750627759889906,56.193078324225866,62.295081967213115,6.102003642987249,1.0,1.0,0.0,1.91,,2.7562893584615384,49.468045,-9.375644994840002e-05,0.04836197110423113,0.3829901960784317,0.030425686421522973,1,0.26453838879432345,0.38607533844288733,-0.18957318444071078,0.5090884445106195,-0.2520811678755935,-0.058420009195765885,-0.18957318436549728,-1.0051936861760988,0.07925937156380192,141
646240,2021,Rafael Devers,27.1,0.0,1.76,1.22,2.2300000000000004,3.99,0.0,0.54,0.84,1.1,1.33,1.55,1.76,1.96,2.15,2.34,2.53,2.71,2.89,3.06,3.24,3.42,3.6,3.78,3.99,5,5,Rafael Devers,9.60326087,12.857483092,3.254222222,10,pre_2023,27.1,0.5929104268326884,0.7558194146006008,-0.1629089877679124,45.506692160611856,81.07074569789675,35.5640535372849,1.0,0.0,1.0,2.01,,2.5032478630769233,51.475094999999996,-9.220846233230064e-05,0.04778353973168208,0.3775980392156871,0.030993977613725937,0,-2.137137872516735,1.841455329953081,-0.624618856269194,-2.7302835861246058,0.22627395507662376,-1.2245732696805212,-0.6246188560213746,-0.3030687375593425,0.0779858380304469,142
670764,2024,Taylor Walls,27.8,0.0,1.81,1.25,2.17,3.98,0.0,0.56,0.88,1.15,1.38,1.6,1.81,2.01,2.21,2.39,2.58,2.76,2.94,3.11,3.29,3.46,3.63,3.8,3.98,16,4,Taylor Walls,12.974603659,17.344780488,4.370176829,20,post_2023,27.8,0.795746256099613,0.7601361377063043,0.03561011839330874,61.63227016885553,48.405253283302066,-13.22701688555346,1.0,1.0,1.0,1.98,,3.3616744838461536,50.64048,-0.00011480908152734723,0.04968085655314751,0.3953431372549026,0.030019916562790072,1,0.2872471411755714,-0.568748573459206,0.8512449556339284,1.2954490212984244,-0.9696138523039193,0.13593886755169676,0.851244955296193,-0.595041540424131,0.06684032402570547,143
608070,2025,José Ramírez,28.4,7.0,1.75,1.2,2.14,3.89,0.0,0.55,0.85,1.11,1.34,1.55,1.75,1.94,2.13,2.31,2.49,2.66,2.84,3.0,3.18,3.34,3.52,3.69,3.89,44,7,José Ramírez,12.295364583,17.327204861,5.031840278,51,post_2023,28.0,0.8552438643301843,0.7685118168361686,0.08673204749401564,76.95810564663023,82.60473588342441,5.646630236794181,2.0,1.0,0.0,1.91,-0.4056579412769794,3.8706463676923075,51.53179999999999,-9.711042311661452e-05,0.0468725490196078,0.39911764705882435,0.033164864953750775,1,0.9115660854798088,0.3635805919328181,1.7263030753035817,0.48436718606915313,0.46545151655273237,0.5246566210466151,1.7263030746186643,-0.2832316656322311,0.06247216489927401,144
669364,2024,Xavier Edwards,28.4,4.0,1.73,1.2,2.14,3.87,0.0,0.53,0.82,1.08,1.31,1.52,1.73,1.92,2.11,2.3,2.48,2.65,2.83,3.0,3.17,3.33,3.5,3.68,3.87,31,4,Xavier Edwards,12.329751656,16.729523179,4.399771523,35,post_2023,28.0,0.8723414100622581,0.7685118168361686,0.10382959322608942,78.70544090056285,91.93245778611632,13.227016885553468,1.0,1.0,0.0,1.95,,3.384439633076923,53.16479999999999,-0.0001026573787409694,0.04761622807017536,0.3628186274509815,0.028746070560004458,1,1.1203673159774685,0.7380400438751141,0.890384305590433,0.5254289142035966,0.9438066395049496,0.5246566210466151,0.8903843052371689,0.2880396236187418,0.06233240846721952,145
681546,2023,James Outman,28.9,7.0,1.71,1.18,2.11,3.82,0.0,0.53,0.82,1.07,1.3,1.51,1.71,1.9,2.08,2.26,2.44,2.61,2.79,2.96,3.13,3.29,3.46,3.64,3.82,16,3,James Outman,12.713019802,17.922633663,5.209613861,19,post_2023,28.0,0.8289023501037636,0.7787884685654785,0.05011388153828511,88.82882882882883,97.56756756756756,8.738738738738732,1.0,1.0,0.0,2.01,,4.007395277692308,56.34632999999999,-9.51496388028891e-05,0.046343653250773935,0.37294117647058883,0.02939106025066046,1,0.4643721881837278,0.5163260003974093,1.9614108442184663,0.9830907923647418,1.4221617624571667,0.5246566210466151,1.9614108434402695,1.4010321189590005,0.06208161435341911,146
664023,2023,Ian Happ,27.7,0.0,1.78,1.23,2.1900000000000004,3.97,0.0,0.55,0.85,1.12,1.35,1.57,1.78,1.98,2.17,2.36,2.54,2.72,2.9,3.08,3.25,3.43,3.6,3.78,3.97,14,3,Ian Happ,10.538212454,14.943205128,4.404992674,17,post_2023,27.7,0.8133480182950148,0.7591597990727985,0.05418821922221628,58.28828828828829,68.10810810810811,9.81981981981982,3.0,3.0,0.3333333333333333,2.0500000000000003,0.060810103948422595,3.3884559030769226,53.09397499999999,-0.00010265737874096967,0.048526444788441654,0.38458333333333417,0.030452726715104118,1,0.5141294302580631,0.5697297445445588,0.8972893425597203,-1.613854521019944,-0.2520811678755935,-0.058420009195765885,0.8972893422037164,0.263262961609434,0.061597174088752836,147
596019,2022,Francisco Lindor,27.6,0.0,1.79,1.23,2.25,4.04,0.0,0.56,0.86,1.12,1.36,1.58,1.79,2.0,2.19,2.38,2.56,2.75,2.93,3.1,3.28,3.46,3.64,3.83,4.04,16,6,Francisco Lindor,12.0631875,15.484669643,3.421482143,22,pre_2023,27.6,0.7368020889811232,0.7583033484073338,-0.021501259426210617,54.52961672473867,67.24738675958189,12.717770034843213,3.0,2.0,0.3333333333333333,1.9833333333333332,0.024634126816666803,2.6319093407692304,50.08709999999999,-9.455624355005131e-05,0.04831204850361195,0.3949264705882358,0.03261969350425345,0,-0.41021705345220383,0.7128840319912726,-0.4034155357781528,0.2071236922366241,-0.49125872935170206,-0.2527788859432216,-0.40341553561809723,-0.7886300928097436,0.06064156986023329,148
660162,2019,Yoán Moncada,27.8,7.0,1.73,1.2,2.17,3.9,0.0,0.53,0.82,1.07,1.31,1.53,1.73,1.93,2.12,2.3,2.48,2.66,2.83,3.0,3.18,3.35,3.53,3.71,3.9,10,3,Yoán Moncada,12.317113333,16.324573333,4.00746,13,pre_2023,27.8,0.7718698001383514,0.7601361377063043,0.011733662432047098,65.32846715328468,86.86131386861314,21.53284671532846,3.0,3.0,0.3333333333333333,1.9666666666666668,0.0741591650749182,3.0826615384615383,52.4864,-9.57688338493288e-05,0.047302373581011296,0.365882352941178,0.03091781071451384,0,-0.00434052074729138,1.1483352741972477,0.37154744954230917,0.5103374470379772,0.9438066395049496,0.13593886755169676,0.3715474493948957,0.050715408904808405,0.06029529619863855,149
660162,2019,Yoán Moncada,27.8,7.0,1.73,1.2,2.18,3.91,0.0,0.53,0.81,1.06,1.3,1.52,1.73,1.92,2.11,2.29,2.47,2.65,2.82,2.99,3.17,3.34,3.52,3.72,3.91,10,3,Yoán Moncada,12.317113333,16.324573333,4.00746,13,pre_2023,27.8,0.7718698001383514,0.7601361377063043,0.011733662432047098,65.32846715328468,86.86131386861314,21.53284671532846,3.0,3.0,0.3333333333333333,1.9666666666666668,0.0741591650749182,3.0826615384615383,52.4864,-8.880288957688285e-05,0.046723168214654234,0.3663235294117651,0.03295976601702838,0,-0.00434052074729138,1.1483352741972477,0.37154744954230917,0.5103374470379772,0.9438066395049496,0.13593886755169676,0.3715474493948957,0.050715408904808405,0.06029529619863855,149
671218,2025,Heliot Ramos,27.5,0.0,1.8,1.24,2.17,3.97,0.0,0.56,0.88,1.14,1.38,1.6,1.8,2.0,2.2,2.39,2.57,2.75,2.93,3.1,3.28,3.45,3.62,3.79,3.97,6,4,Heliot Ramos,12.952039648,16.586471366,3.634431718,10,post_2023,27.5,0.659577093499355,0.7575667857099075,-0.09798969221055254,49.544626593806925,48.90710382513661,-0.6375227686703155,2.0,1.0,1.0,1.955,0.9542418628066008,2.795716706153846,49.7303125,-0.00011308049535603631,0.04940724974200199,0.396053921568629,0.02985580768258191,0,-1.3443206455395698,0.05315309009385605,-0.12178708106211786,1.2685052542233783,-0.7304362908278107,-0.4471377626906843,-0.12178708101379898,-0.913444823436583,0.05970282741600412,151
680869,2024,Zack Gelof,28.7,13.0,1.76,1.21,2.1100000000000003,3.87,0.0,0.55,0.86,1.11,1.34,1.56,1.76,1.96,2.14,2.33,2.51,2.68,2.85,3.02,3.19,3.36,3.53,3.7,3.87,25,3,Zack Gelof,12.159210884,17.515761905,5.35655102,28,post_2023,28.0,0.8755653455300099,0.7743181439696354,0.10124720156037448,85.83489681050656,77.57973733583489,-8.255159474671672,2.0,2.0,0.0,1.99,-0.3891103955007715,4.120423861538462,53.971785,-0.00010910732714138242,0.04802463880288951,0.389534313725491,0.029552681713261905,1,1.0888302424186203,-0.3231464574353804,2.1557370598473744,0.32178556207234216,0.22627395507662376,0.5246566210466151,2.1557370589920772,0.570346642207963,0.05920484615209429,152
668804,2023,Bryan Reynolds,27.8,0.0,1.8,1.25,2.2,4.0,0.0,0.55,0.87,1.13,1.37,1.59,1.8,2.0,2.19,2.38,2.57,2.75,2.93,3.11,3.28,3.46,3.63,3.81,4.0,12,1,Bryan Reynolds,12.508284375,15.25295,2.744665625,13,post_2023,27.8,0.8829809112494625,0.7601361377063043,0.12284477354315826,61.62162162162163,54.68468468468468,-6.936936936936945,1.0,1.0,1.0,1.96,,2.11128125,51.491159999999994,-0.00010675954592363185,0.049180340557275465,0.38887254901960844,0.031338165390172236,1,1.352587373204201,-0.2580282897362537,-1.2985137771840223,0.7386154791281873,-0.7304362908278107,0.13593886755169676,-1.2985137766688324,-0.29744872943820627,0.053580747665306655,153
664023,2021,Ian Happ,27.7,0.0,1.78,1.24,2.2299999999999995,4.01,0.0,0.54,0.85,1.11,1.35,1.57,1.78,1.99,2.18,2.37,2.56,2.74,2.92,3.1,3.28,3.46,3.63,3.81,4.01,9,2,Ian Happ,10.538212454,14.943205128,4.404992674,11,pre_2023,27.7,0.8058535251556453,0.7591597990727985,0.04669372608284683,60.51625239005736,69.59847036328873,9.082217973231366,1.0,1.0,1.0,2.0,,3.388455903076923,51.79899999999999,-0.00010268317853457107,0.04907585139318879,0.3724509803921583,0.03005804116671535,1,0.42260404913151667,0.5332933467692098,0.8972893425597203,-1.613854521019944,-0.2520811678755935,-0.058420009195765885,0.8972893422037171,-0.18975726974254273,0.050622816087330734,154
660271,2024,Shohei Ohtani,28.1,2.0,1.71,1.18,2.15,3.86,0.0,0.53,0.82,1.07,1.3,1.51,1.71,1.91,2.1,2.28,2.46,2.64,2.81,2.98,3.15,3.32,3.49,3.67,3.86,59,4,Shohei Ohtani,11.510135065,14.947436364,3.437301299,63,post_2023,28.0,0.9249067118013282,0.7637844814150574,0.16112223038627083,70.91932457786116,96.62288930581614,25.703564727954983,1.0,1.0,1.0,1.89,-0.0845251289644574,2.6440779223076922,51.51573,-9.55108359133122e-05,0.04684236326109386,0.3664215686274522,0.02830640781363021,1,1.8200451133036957,1.3543623350292449,-0.3824945057211926,-0.45327821897176024,1.4221617624571667,0.5246566210466151,-0.38249450556943715,-0.2888534228999951,0.05053700553319962,155
665862,2026,Jazz Chisholm Jr.,28.4,3.0,1.73,1.19,2.15,3.88,0.0,0.54,0.83,1.09,1.31,1.53,1.73,1.93,2.12,2.3,2.48,2.66,2.83,3.0,3.17,3.34,3.51,3.69,3.88,13,3,Jazz Chisholm Jr.,12.165130769,17.803053846,5.637923077,16,post_2023,28.0,0.8044598286900155,0.7685118168361686,0.035948011853846884,79.75206611570248,91.46005509641874,11.707988980716266,1.0,0.0,0.0,2.02,-0.0506187556852282,4.336863905384615,55.07327999999999,-9.852941176470536e-05,0.0472178792569659,0.3757598039215698,0.029145576924857152,1,0.2913736147316634,0.6630023996114811,2.5278550958339783,0.32885451814362904,0.9438066395049496,0.5246566210466151,2.527855094831042,0.9556818955781378,0.04772597583863625,156
701538,2026,Jackson Merrill,28.6,2.0,1.72,1.19,2.1500000000000004,3.87,0.0,0.53,0.82,1.08,1.3,1.52,1.72,1.91,2.1,2.29,2.47,2.64,2.82,2.99,3.16,3.33,3.5,3.68,3.87,10,0,Jackson Merrill,11.943645455,15.626168182,3.682522727,10,post_2023,28.0,0.9262437601660217,0.7722628136237741,0.1539809465422476,85.39944903581267,95.59228650137742,10.19283746556475,1.0,1.0,1.0,1.88,-0.4888858612188429,2.8327097899999996,51.88612,-9.58204334365317e-05,0.04697084623323006,0.3678921568627464,0.02894035993172625,1,1.7328332480844733,0.5881562430416128,-0.05818612505924794,0.06437810431102664,1.182984200981058,0.5246566210466151,-0.05818612503616338,-0.15928013886713058,0.045603749609132355,157
643396,2024,Isiah Kiner-Falefa,27.8,0.0,1.83,1.27,2.2299999999999995,4.06,0.0,0.56,0.88,1.15,1.39,1.61,1.83,2.03,2.23,2.42,2.61,2.79,2.97,3.15,3.33,3.51,3.69,3.87,4.06,11,2,Isiah Kiner-Falefa,12.344880734,16.880568807,4.535688073,13,post_2023,27.8,0.827425355693907,0.7601361377063043,0.06728921798760268,61.63227016885553,34.52157598499062,-27.110694183864908,1.0,1.0,1.0,1.96,0.0626157257914122,3.4889908253846156,49.58407999999999,-0.00010815273477812116,0.04989886480908147,0.3954901960784322,0.03223686843157239,1,0.6741234262284549,-1.2545808974502681,1.07013562909899,0.5434946009156014,-1.4479689752561364,0.13593886755169676,1.0701356286744095,-0.964601240341295,0.04458314898555264,158
643217,2022,Andrew Benintendi,27.6,1.0,1.75,1.2,2.2,3.95,0.0,0.55,0.84,1.09,1.33,1.54,1.75,1.95,2.14,2.33,2.51,2.69,2.87,3.05,3.22,3.4,3.57,3.75,3.95,8,3,Andrew Benintendi,11.935697248,14.271059633,2.335362385,11,pre_2023,27.6,0.7433535251556453,0.7583033484073338,-0.014949823251688477,54.52961672473867,89.11149825783971,34.58188153310104,3.0,3.0,0.6666666666666666,1.92,0.164843214056356,1.7964326038461536,50.3424,-9.324045407636641e-05,0.04747703818369445,0.38073529411764856,0.027794198792675664,0,-0.3302086150363363,1.792937542214648,-1.8398223897579915,0.054887121609757235,0.46545151655273237,-0.2527788859432216,-1.839822389028036,-0.6993186658986742,0.04321291798265354,159
641584,2023,Jake Fraley,28.0,0.0,1.71,1.19,2.16,3.87,0.0,0.52,0.81,1.07,1.29,1.51,1.71,1.9,2.09,2.28,2.46,2.64,2.81,2.98,3.15,3.33,3.49,3.67,3.87,21,5,Jake Fraley,12.234175182,16.94549635,4.711321168,26,post_2023,28.0,0.8030211742738814,0.7624484788774337,0.0405726953964477,66.93693693693695,97.56756756756756,30.63063063063062,2.0,2.0,0.5,1.97,-0.2616259588458904,3.624093206153846,53.505199999999995,-9.489164086687242e-05,0.04694659442724452,0.35799019607843235,0.029273833782769966,1,0.3478518736285444,1.5977518193771796,1.3024125760797218,0.41130070121388573,1.4221617624571667,0.5246566210466151,1.3024125755629843,0.4071215261668326,0.042961455882409266,160
663647,2021,Ke'Bryan Hayes,27.8,1.0,1.78,1.23,2.17,3.95,0.0,0.55,0.86,1.12,1.36,1.57,1.78,1.97,2.17,2.35,2.53,2.71,2.88,3.06,3.23,3.4,3.58,3.76,3.95,9,1,Ke'Bryan Hayes,11.200950355,14.856446809,3.655496454,10,pre_2023,27.8,0.8595770934993551,0.7601361377063043,0.09944095579305079,63.67112810707457,69.59847036328873,5.927342256214153,1.0,1.0,1.0,1.84,,2.8119203492307694,47.82712,-0.00010167698658410648,0.048043214654282684,0.3952205882352957,0.03339533492390084,1,1.0667717350335004,0.3774473343321419,-0.09392870638031238,-0.8224767984887464,-0.2520811678755935,0.13593886755169676,-0.09392870634304619,-1.5792373728351,0.03894760471099515,161
686555,2025,Isaac Collins,27.7,1.0,1.75,1.21,2.17,3.92,0.0,0.54,0.84,1.1,1.33,1.54,1.75,1.95,2.14,2.33,2.51,2.69,2.87,3.04,3.21,3.39,3.55,3.73,3.92,16,7,Isaac Collins,12.830493562,16.087081545,3.256587983,23,post_2023,27.7,0.7104877286603688,0.7591597990727985,-0.04867207041242971,56.193078324225866,82.60473588342441,26.411657559198545,1.0,0.0,1.0,1.95,,2.5050676792307693,51.31425,-0.00010242518059855482,0.04808126934984515,0.3733823529411774,0.028135145292714128,0,-0.7420365354085628,1.3893410327919944,-0.6214901079978838,1.123366633697643,0.46545151655273237,-0.058420009195765885,-0.621490107751306,-0.35933703548926876,0.03788322714246116,162
683002,2024,Gunnar Henderson,28.9,16.0,1.74,1.2,2.12,3.86,0.0,0.54,0.84,1.09,1.32,1.54,1.74,1.94,2.12,2.31,2.48,2.66,2.83,3.0,3.17,3.33,3.5,3.67,3.86,21,4,Gunnar Henderson,13.659720339,18.061966102,4.402245763,25,post_2023,28.0,0.8297885467496775,0.7787884685654785,0.05100007818419905,90.0562851782364,87.14821763602252,-2.908067542213871,3.0,3.0,0.3333333333333333,1.8933333333333333,0.17956856993247458,3.386342894615384,52.25505333333333,-0.0001064241486068106,0.047687177502579926,0.37659313725490284,0.029547443187560894,1,0.4751947327190297,-0.05900833265503823,0.8936565186849956,2.1135493247040924,0.704629078028841,0.5246566210466151,0.8936565183304328,-0.030216439552378252,0.03753236249462091,163
660670,2025,Ronald Acuña Jr.,27.9,2.0,1.78,1.22,2.1399999999999997,3.92,0.0,0.56,0.87,1.12,1.36,1.57,1.78,1.98,2.17,2.35,2.53,2.71,2.89,3.06,3.23,3.4,3.57,3.74,3.92,9,1,Ronald Acuña Jr.,12.019437956,15.928346715,3.908908759,10,post_2023,27.9,0.8595770934993551,0.7612323643078485,0.09834472919150661,62.11293260473588,62.295081967213115,0.182149362477233,1.0,1.0,1.0,1.95,0.1005429552024685,3.0068528915384616,50.86867499999999,-0.00010851393188854422,0.04843266253869963,0.3956372549019618,0.02881548120966125,1,1.053384230949958,0.09364363381198182,0.24121221072731022,0.15488220364776262,-0.2520811678755935,0.3302977442991525,0.241212210631608,-0.5152122373925198,0.03073600221460278,164
643396,2023,Isiah Kiner-Falefa,27.7,0.0,1.82,1.27,2.21,4.03,0.0,0.55,0.88,1.14,1.38,1.6,1.82,2.02,2.21,2.4,2.59,2.77,2.95,3.13,3.31,3.49,3.66,3.84,4.03,14,5,Isiah Kiner-Falefa,12.344880734,16.880568807,4.535688073,19,post_2023,27.7,0.7455690167704302,0.7591597990727985,-0.01359078230236832,58.28828828828829,41.8018018018018,-16.48648648648649,1.0,1.0,0.0,2.04,,3.4889908253846156,51.70482,-0.0001085139318885444,0.049650412796697574,0.391127450980393,0.03260104646644783,0,-0.3136115298779428,-0.7297613630360712,1.07013562909899,0.5434946009156014,-1.208791413780028,-0.058420009195765885,1.0701356286744095,-0.22270419565904814,0.030358293119861494,165
665862,2024,Jazz Chisholm Jr.,28.6,20.0,1.73,1.19,2.15,3.88,0.0,0.54,0.84,1.09,1.32,1.53,1.73,1.93,2.11,2.29,2.47,2.65,2.82,2.99,3.16,3.33,3.5,3.68,3.88,40,10,Jazz Chisholm Jr.,12.165130769,17.803053846,5.637923077,50,post_2023,28.0,0.7980664800452786,0.7722628136237741,0.025803666421504445,83.86491557223265,91.93245778611632,8.06754221388367,3.0,3.0,1.0,1.9866666666666666,-0.3008792855424158,4.336863905384615,54.545919999999995,-9.3524251805985e-05,0.0465648864809081,0.387671568627452,0.031929200233371195,1,0.16748730718443963,0.48316992347303,2.5278550958339783,0.32885451814362904,0.9438066395049496,0.5246566210466151,2.527855094831042,0.7711959022533432,0.026345721276991307,166
608070,2021,José Ramírez,28.1,4.0,1.8,1.23,2.12,3.92,0.0,0.57,0.89,1.15,1.38,1.6,1.8,2.0,2.19,2.38,2.56,2.73,2.91,3.08,3.25,3.41,3.58,3.75,3.92,27,4,José Ramírez,12.295364583,17.327204861,5.031840278,31,pre_2023,28.0,0.858157122291398,0.7637844814150574,0.09437264087634056,72.37093690248567,57.265774378585085,-15.105162523900582,3.0,2.0,0.3333333333333333,1.9766666666666666,-0.30029709815655614,3.8706463676923075,53.04483833333333,-0.00011736326109391066,0.049112358101135144,0.40816176470588367,0.02973352054514759,1,1.0048756940611694,-0.6615260819149767,1.7263030753035817,0.48436718606915313,-0.7304362908278107,0.5246566210466151,1.7263030746186643,0.24607351463076937,0.020547792065020304,167
672761,2025,Wenceel Pérez,27.8,1.0,1.75,1.22,2.19,3.94,0.0,0.53,0.84,1.09,1.33,1.55,1.75,1.95,2.14,2.32,2.51,2.68,2.86,3.04,3.21,3.39,3.57,3.75,3.94,8,3,Wenceel Pérez,13.052157025,16.239595041,3.187438017,11,post_2023,27.8,0.7433535251556453,0.7601361377063043,-0.016782612550658937,59.19854280510018,82.60473588342441,23.40619307832423,1.0,1.0,0.0,1.95,,2.4518753976923073,51.4995,-9.527863777089724e-05,0.047617002063983414,0.3756127450980403,0.03255943952829216,0,-0.3525912813479157,1.2408757058255346,-0.7129417958833677,1.3880557758949275,0.46545151655273237,0.13593886755169676,-0.7129417956005064,-0.29453115285991144,0.01975869589155413,168
656775,2023,Cedric Mullins,28.0,1.0,1.73,1.19,2.17,3.9,0.0,0.54,0.84,1.09,1.32,1.53,1.73,1.93,2.12,2.3,2.48,2.66,2.83,3.0,3.18,3.35,3.52,3.71,3.9,19,3,Cedric Mullins,12.201346821,15.954560694,3.753213873,22,post_2023,28.0,0.8479132000922343,0.7624484788774337,0.08546472121480053,66.93693693693695,92.16216216216216,25.225225225225216,3.0,2.0,1.0,2.0066666666666664,-0.2346753009088596,2.887087594615385,53.93919999999999,-9.102167182662517e-05,0.04665118679050564,0.3856862745098043,0.030983015569103396,1,0.8960890520687661,1.3307330986414339,0.03530379249557998,0.37210023671138553,0.9438066395049496,0.5246566210466151,0.03530379248157349,0.5589474536223871,0.019118775285312056,169
681082,2026,Bryson Stott,28.5,1.0,1.79,1.24,2.15,3.94,0.0,0.55,0.86,1.13,1.36,1.58,1.79,1.99,2.18,2.36,2.54,2.72,2.89,3.06,3.24,3.41,3.58,3.75,3.94,10,0,Bryson Stott,11.961878049,16.473702439,4.51182439,10,post_2023,28.0,0.9262437601660217,0.7703273712459513,0.15591638892007043,82.23140495867769,56.33608815426997,-25.895316804407713,1.0,1.0,0.0,1.99,-0.8015094821672003,3.4706341461538464,52.744949999999996,-0.00011130030959752276,0.04886248710010316,0.39004901960784377,0.03296776665690627,1,1.7564695498309058,-1.1945431225316108,1.0385756122869192,0.08614971069385671,-0.49125872935170206,0.5246566210466151,1.0385756118748604,0.14116378112516023,0.014759078691564287,170
681082,2023,Bryson Stott,28.8,18.0,1.76,1.22,2.13,3.89,0.0,0.54,0.84,1.11,1.34,1.56,1.76,1.96,2.14,2.33,2.51,2.68,2.85,3.02,3.19,3.36,3.53,3.71,3.89,31,3,Bryson Stott,11.961878049,16.473702439,4.51182439,34,post_2023,28.0,0.8947091385253929,0.7764933622835377,0.1182157762418552,86.66666666666667,79.0990990990991,-7.567567567567565,2.0,2.0,0.5,1.915,0.0423779178496923,3.4706341461538464,52.11863999999999,-0.00010848813209494267,0.048163957688338435,0.38110294117647125,0.033124355674988726,1,1.2960564331717224,-0.28918047382209017,1.0385756122869192,0.08614971069385671,0.22627395507662376,0.5246566210466151,1.0385756118748604,-0.07793782400085227,0.013985899461121998,171
669364,2024,Xavier Edwards,28.4,4.0,1.77,1.22,2.13,3.9,0.0,0.55,0.86,1.12,1.35,1.57,1.77,1.97,2.16,2.34,2.52,2.69,2.87,3.04,3.21,3.38,3.54,3.71,3.9,31,4,Xavier Edwards,12.329751656,16.729523179,4.399771523,35,post_2023,28.0,0.8723414100622581,0.7685118168361686,0.10382959322608942,78.70544090056285,71.76360225140714,-6.941838649155713,1.0,1.0,0.0,1.95,,3.384439633076923,53.16479999999999,-0.0001109391124870997,0.04839473684210522,0.3900980392156871,0.03110785525250386,1,1.1203673159774685,-0.25827042678757667,0.890384305590433,0.5254289142035966,-0.012903606399484855,0.5246566210466151,0.8903843052371689,0.2880396236187418,0.012516884934084954,172
596019,2022,Francisco Lindor,27.6,0.0,1.82,1.26,2.21,4.03,0.0,0.56,0.88,1.15,1.39,1.61,1.82,2.03,2.22,2.41,2.59,2.77,2.95,3.13,3.31,3.48,3.66,3.84,4.03,16,6,Francisco Lindor,12.0631875,15.484669643,3.421482143,22,pre_2023,27.6,0.7368020889811232,0.7583033484073338,-0.021501259426210617,54.52961672473867,47.73519163763066,-6.79442508710801,3.0,2.0,0.3333333333333333,1.9833333333333332,0.024634126816666803,2.6319093407692304,50.08709999999999,-0.00010921052631578901,0.04957211042311656,0.4002205882352943,0.03382460687873682,0,-0.41021705345220383,-0.2509884233475174,-0.4034155357781528,0.2071236922366241,-1.208791413780028,-0.2527788859432216,-0.40341553561809723,-0.7886300928097436,0.012447947093293776,173
